cell_id,lat,lon,lat_min,lon_min,land_frac
04585_00915,45.85,9.15,45.8,9.1,1.0
04585_00925,45.85,9.25,45.8,9.2,1.0
04585_00935,45.85,9.35,45.8,9.3,1.0
04585_00945,45.85,9.45,45.8,9.4,1.0
04585_00955,45.85,9.55,45.8,9.5,1.0
04585_00965,45.85,9.65,45.8,9.6,1.0
04585_00975,45.85,9.75,45.8,9.7,1.0
04585_00985,45.85,9.85,45.8,9.8,1.0
04585_00995,45.85,9.95,45.8,9.9,1.0
04585_01005,45.85,10.05,45.8,10.0,1.0
04585_01015,45.85,10.15,45.8,10.1,1.0
04585_01025,45.85,10.25,45.8,10.2,1.0
04585_01035,45.85,10.35,45.8,10.3,1.0
04585_01045,45.85,10.45,45.8,10.4,1.0
04585_01055,45.85,10.55,45.8,10.5,1.0
04585_01065,45.85,10.65,45.8,10.6,1.0
04585_01075,45.85,10.75,45.8,10.7,1.0
04585_01085,45.85,10.85,45.8,10.8,1.0
04585_01095,45.85,10.95,45.8,10.9,1.0
04585_01105,45.85,11.05,45.8,11.0,1.0
04585_01115,45.85,11.15,45.8,11.1,1.0
04585_01125,45.85,11.25,45.8,11.2,1.0
04585_01135,45.85,11.35,45.8,11.3,1.0
04585_01145,45.85,11.45,45.8,11.4,1.0
04585_01155,45.85,11.55,45.8,11.5,1.0
04585_01165,45.85,11.65,45.8,11.6,1.0
04585_01175,45.85,11.75,45.8,11.7,1.0
04585_01185,45.85,11.85,45.8,11.8,1.0
04585_01195,45.85,11.95,45.8,11.9,1.0
04585_01205,45.85,12.05,45.8,12.0,1.0
04585_01215,45.85,12.15,45.8,12.1,1.0
04585_01225,45.85,12.25,45.8,12.2,1.0
04585_01235,45.85,12.35,45.8,12.3,1.0
04585_01245,45.85,12.45,45.8,12.4,1.0
04585_01255,45.85,12.55,45.8,12.5,1.0
04585_01265,45.85,12.65,45.8,12.6,1.0
04585_01275,45.85,12.75,45.8,12.7,1.0
04585_01285,45.85,12.85,45.8,12.8,1.0
04585_01295,45.85,12.95,45.8,12.9,1.0
04585_01305,45.85,13.05,45.8,13.0,1.0
04585_01315,45.85,13.15,45.8,13.1,1.0
04585_01325,45.85,13.25,45.8,13.2,1.0
04585_01335,45.85,13.35,45.8,13.3,1.0
04585_01345,45.85,13.45,45.8,13.4,1.0
04585_01355,45.85,13.55,45.8,13.5,0.8909
04595_00705,45.95,7.05,45.9,7.0,0.0947
04595_00735,45.95,7.35,45.9,7.3,0.0881
04595_00745,45.95,7.45,45.9,7.4,0.3153
04595_00755,45.95,7.55,45.9,7.5,0.7146
04595_00765,45.95,7.65,45.9,7.6,0.6824
04595_00775,45.95,7.75,45.9,7.7,0.3178
04595_00785,45.95,7.85,45.9,7.8,0.3614
04595_00795,45.95,7.95,45.9,7.9,0.9687
04595_00805,45.95,8.05,45.9,8.0,1.0
04595_00815,45.95,8.15,45.9,8.1,1.0
04595_00825,45.95,8.25,45.9,8.2,1.0
04595_00835,45.95,8.35,45.9,8.3,1.0
04595_00845,45.95,8.45,45.9,8.4,1.0
04595_00855,45.95,8.55,45.9,8.5,1.0
04595_00865,45.95,8.65,45.9,8.6,1.0
04595_00875,45.95,8.75,45.9,8.7,0.9888
04595_00885,45.95,8.85,45.9,8.8,0.723
04595_00895,45.95,8.95,45.9,8.9,0.0831
04595_00905,45.95,9.05,45.9,9.0,0.7331
04595_00915,45.95,9.15,45.9,9.1,1.0
04595_00925,45.95,9.25,45.9,9.2,1.0
04595_00935,45.95,9.35,45.9,9.3,1.0
04595_00945,45.95,9.45,45.9,9.4,1.0
04595_00955,45.95,9.55,45.9,9.5,1.0
04595_00965,45.95,9.65,45.9,9.6,1.0
04595_00975,45.95,9.75,45.9,9.7,1.0
04595_00985,45.95,9.85,45.9,9.8,1.0
04595_00995,45.95,9.95,45.9,9.9,1.0
04595_01005,45.95,10.05,45.9,10.0,1.0
04595_01015,45.95,10.15,45.9,10.1,1.0
04595_01025,45.95,10.25,45.9,10.2,1.0
04595_01035,45.95,10.35,45.9,10.3,1.0
04595_01045,45.95,10.45,45.9,10.4,1.0
04595_01055,45.95,10.55,45.9,10.5,1.0
04595_01065,45.95,10.65,45.9,10.6,1.0
04595_01075,45.95,10.75,45.9,10.7,1.0
04595_01085,45.95,10.85,45.9,10.8,1.0
04595_01095,45.95,10.95,45.9,10.9,1.0
04595_01105,45.95,11.05,45.9,11.0,1.0
04595_01115,45.95,11.15,45.9,11.1,1.0
04595_01125,45.95,11.25,45.9,11.2,1.0
04595_01135,45.95,11.35,45.9,11.3,1.0
04595_01145,45.95,11.45,45.9,11.4,1.0
04595_01155,45.95,11.55,45.9,11.5,1.0
04595_01165,45.95,11.65,45.9,11.6,1.0
04595_01175,45.95,11.75,45.9,11.7,1.0
04595_01185,45.95,11.85,45.9,11.8,1.0
04595_01195,45.95,11.95,45.9,11.9,1.0
04595_01205,45.95,12.05,45.9,12.0,1.0
04595_01215,45.95,12.15,45.9,12.1,1.0
04595_01225,45.95,12.25,45.9,12.2,1.0
04595_01235,45.95,12.35,45.9,12.3,1.0
04595_01245,45.95,12.45,45.9,12.4,1.0
04595_01255,45.95,12.55,45.9,12.5,1.0
04595_01265,45.95,12.65,45.9,12.6,1.0
04595_01275,45.95,12.75,45.9,12.7,1.0
04595_01285,45.95,12.85,45.9,12.8,1.0
04595_01295,45.95,12.95,45.9,12.9,1.0
04595_01305,45.95,13.05,45.9,13.0,1.0
04595_01315,45.95,13.15,45.9,13.1,1.0
04595_01325,45.95,13.25,45.9,13.2,1.0
04595_01335,45.95,13.35,45.9,13.3,1.0
04595_01345,45.95,13.45,45.9,13.4,0.9852
04595_01355,45.95,13.55,45.9,13.5,0.7531
04595_01365,45.95,13.65,45.9,13.6,0.2667
04605_00805,46.05,8.05,46.0,8.0,0.7871
04605_00815,46.05,8.15,46.0,8.1,1.0
04605_00825,46.05,8.25,46.0,8.2,1.0
04605_00835,46.05,8.35,46.0,8.3,1.0
04605_00845,46.05,8.45,46.0,8.4,1.0
04605_00855,46.05,8.55,46.0,8.5,1.0
04605_00865,46.05,8.65,46.0,8.6,1.0
04605_00875,46.05,8.75,46.0,8.7,0.9758
04605_00885,46.05,8.85,46.0,8.8,0.2772
04605_00905,46.05,9.05,46.0,9.0,0.5615
04605_00915,46.05,9.15,46.0,9.1,1.0
04605_00925,46.05,9.25,46.0,9.2,1.0
04605_00935,46.05,9.35,46.0,9.3,1.0
04605_00945,46.05,9.45,46.0,9.4,1.0
04605_00955,46.05,9.55,46.0,9.5,1.0
04605_00965,46.05,9.65,46.0,9.6,1.0
04605_00975,46.05,9.75,46.0,9.7,1.0
04605_00985,46.05,9.85,46.0,9.8,1.0
04605_00995,46.05,9.95,46.0,9.9,1.0
04605_01005,46.05,10.05,46.0,10.0,1.0
04605_01015,46.05,10.15,46.0,10.1,1.0
04605_01025,46.05,10.25,46.0,10.2,1.0
04605_01035,46.05,10.35,46.0,10.3,1.0
04605_01045,46.05,10.45,46.0,10.4,1.0
04605_01055,46.05,10.55,46.0,10.5,1.0
04605_01065,46.05,10.65,46.0,10.6,1.0
04605_01075,46.05,10.75,46.0,10.7,1.0
04605_01085,46.05,10.85,46.0,10.8,1.0
04605_01095,46.05,10.95,46.0,10.9,1.0
04605_01105,46.05,11.05,46.0,11.0,1.0
04605_01115,46.05,11.15,46.0,11.1,1.0
04605_01125,46.05,11.25,46.0,11.2,1.0
04605_01135,46.05,11.35,46.0,11.3,1.0
04605_01145,46.05,11.45,46.0,11.4,1.0
04605_01155,46.05,11.55,46.0,11.5,1.0
04605_01165,46.05,11.65,46.0,11.6,1.0
04605_01175,46.05,11.75,46.0,11.7,1.0
04605_01185,46.05,11.85,46.0,11.8,1.0
04605_01195,46.05,11.95,46.0,11.9,1.0
04605_01205,46.05,12.05,46.0,12.0,1.0
04605_01215,46.05,12.15,46.0,12.1,1.0
04605_01225,46.05,12.25,46.0,12.2,1.0
04605_01235,46.05,12.35,46.0,12.3,1.0
04605_01245,46.05,12.45,46.0,12.4,1.0
04605_01255,46.05,12.55,46.0,12.5,1.0
04605_01265,46.05,12.65,46.0,12.6,1.0
04605_01275,46.05,12.75,46.0,12.7,1.0
04605_01285,46.05,12.85,46.0,12.8,1.0
04605_01295,46.05,12.95,46.0,12.9,1.0
04605_01305,46.05,13.05,46.0,13.0,1.0
04605_01315,46.05,13.15,46.0,13.1,1.0
04605_01325,46.05,13.25,46.0,13.2,1.0
04605_01335,46.05,13.35,46.0,13.3,1.0
04605_01345,46.05,13.45,46.0,13.4,0.9652
04605_01355,46.05,13.55,46.0,13.5,0.2089
04615_00815,46.15,8.15,46.1,8.1,0.6126
04615_00825,46.15,8.25,46.1,8.2,1.0
04615_00835,46.15,8.35,46.1,8.3,1.0
04615_00845,46.15,8.45,46.1,8.4,1.0
04615_00855,46.15,8.55,46.1,8.5,0.8452
04615_00865,46.15,8.65,46.1,8.6,0.1669
04615_00875,46.15,8.75,46.1,8.7,0.0532
04615_00905,46.15,9.05,46.1,9.0,0.0569
04615_00915,46.15,9.15,46.1,9.1,0.5866
04615_00925,46.15,9.25,46.1,9.2,1.0
04615_00935,46.15,9.35,46.1,9.3,1.0
04615_00945,46.15,9.45,46.1,9.4,1.0
04615_00955,46.15,9.55,46.1,9.5,1.0
04615_00965,46.15,9.65,46.1,9.6,1.0
04615_00975,46.15,9.75,46.1,9.7,1.0
04615_00985,46.15,9.85,46.1,9.8,1.0
04615_00995,46.15,9.95,46.1,9.9,1.0
04615_01005,46.15,10.05,46.1,10.0,1.0
04615_01015,46.15,10.15,46.1,10.1,1.0
04615_01025,46.15,10.25,46.1,10.2,1.0
04615_01035,46.15,10.35,46.1,10.3,1.0
04615_01045,46.15,10.45,46.1,10.4,1.0
04615_01055,46.15,10.55,46.1,10.5,1.0
04615_01065,46.15,10.65,46.1,10.6,1.0
04615_01075,46.15,10.75,46.1,10.7,1.0
04615_01085,46.15,10.85,46.1,10.8,1.0
04615_01095,46.15,10.95,46.1,10.9,1.0
04615_01105,46.15,11.05,46.1,11.0,1.0
04615_01115,46.15,11.15,46.1,11.1,1.0
04615_01125,46.15,11.25,46.1,11.2,1.0
04615_01135,46.15,11.35,46.1,11.3,1.0
04615_01145,46.15,11.45,46.1,11.4,1.0
04615_01155,46.15,11.55,46.1,11.5,1.0
04615_01165,46.15,11.65,46.1,11.6,1.0
04615_01175,46.15,11.75,46.1,11.7,1.0
04615_01185,46.15,11.85,46.1,11.8,1.0
04615_01195,46.15,11.95,46.1,11.9,1.0
04615_01205,46.15,12.05,46.1,12.0,1.0
04615_01215,46.15,12.15,46.1,12.1,1.0
04615_01225,46.15,12.25,46.1,12.2,1.0
04615_01235,46.15,12.35,46.1,12.3,1.0
04615_01245,46.15,12.45,46.1,12.4,1.0
04615_01255,46.15,12.55,46.1,12.5,1.0
04615_01265,46.15,12.65,46.1,12.6,1.0
04615_01275,46.15,12.75,46.1,12.7,1.0
04615_01285,46.15,12.85,46.1,12.8,1.0
04615_01295,46.15,12.95,46.1,12.9,1.0
04615_01305,46.15,13.05,46.1,13.0,1.0
04615_01315,46.15,13.15,46.1,13.1,1.0
04615_01325,46.15,13.25,46.1,13.2,1.0
04615_01335,46.15,13.35,46.1,13.3,1.0
04615_01345,46.15,13.45,46.1,13.4,1.0
04615_01355,46.15,13.55,46.1,13.5,0.9504
04615_01365,46.15,13.65,46.1,13.6,0.3356
04625_00815,46.25,8.15,46.2,8.1,0.787
04625_00825,46.25,8.25,46.2,8.2,1.0
04625_00835,46.25,8.35,46.2,8.3,1.0
04625_00845,46.25,8.45,46.2,8.4,0.6403
04625_00855,46.25,8.55,46.2,8.5,0.0749
04625_00925,46.25,9.25,46.2,9.2,0.5594
04625_00935,46.25,9.35,46.2,9.3,1.0
04625_00945,46.25,9.45,46.2,9.4,1.0
04625_00955,46.25,9.55,46.2,9.5,0.9883
04625_00965,46.25,9.65,46.2,9.6,0.9275
04625_00975,46.25,9.75,46.2,9.7,0.988
04625_00985,46.25,9.85,46.2,9.8,1.0
04625_00995,46.25,9.95,46.2,9.9,0.9908
04625_01005,46.25,10.05,46.2,10.0,0.5278
04625_01015,46.25,10.15,46.2,10.1,0.5608
04625_01025,46.25,10.25,46.2,10.2,1.0
04625_01035,46.25,10.35,46.2,10.3,1.0
04625_01045,46.25,10.45,46.2,10.4,1.0
04625_01055,46.25,10.55,46.2,10.5,1.0
04625_01065,46.25,10.65,46.2,10.6,1.0
04625_01075,46.25,10.75,46.2,10.7,1.0
04625_01085,46.25,10.85,46.2,10.8,1.0
04625_01095,46.25,10.95,46.2,10.9,1.0
04625_01105,46.25,11.05,46.2,11.0,1.0
04625_01115,46.25,11.15,46.2,11.1,1.0
04625_01125,46.25,11.25,46.2,11.2,1.0
04625_01135,46.25,11.35,46.2,11.3,1.0
04625_01145,46.25,11.45,46.2,11.4,1.0
04625_01155,46.25,11.55,46.2,11.5,1.0
04625_01165,46.25,11.65,46.2,11.6,1.0
04625_01175,46.25,11.75,46.2,11.7,1.0
04625_01185,46.25,11.85,46.2,11.8,1.0
04625_01195,46.25,11.95,46.2,11.9,1.0
04625_01205,46.25,12.05,46.2,12.0,1.0
04625_01215,46.25,12.15,46.2,12.1,1.0
04625_01225,46.25,12.25,46.2,12.2,1.0
04625_01235,46.25,12.35,46.2,12.3,1.0
04625_01245,46.25,12.45,46.2,12.4,1.0
04625_01255,46.25,12.55,46.2,12.5,1.0
04625_01265,46.25,12.65,46.2,12.6,1.0
04625_01275,46.25,12.75,46.2,12.7,1.0
04625_01285,46.25,12.85,46.2,12.8,1.0
04625_01295,46.25,12.95,46.2,12.9,1.0
04625_01305,46.25,13.05,46.2,13.0,1.0
04625_01315,46.25,13.15,46.2,13.1,1.0
04625_01325,46.25,13.25,46.2,13.2,1.0
04625_01335,46.25,13.35,46.2,13.3,0.9523
04625_01345,46.25,13.45,46.2,13.4,0.227
04625_01355,46.25,13.55,46.2,13.5,0.081
04635_00825,46.35,8.25,46.3,8.2,0.4446
04635_00835,46.35,8.35,46.3,8.3,0.964
04635_00845,46.35,8.45,46.3,8.4,0.5906
04635_00925,46.35,9.25,46.3,9.2,0.1347
04635_00935,46.35,9.35,46.3,9.3,1.0
04635_00945,46.35,9.45,46.3,9.4,0.891
04635_00955,46.35,9.55,46.3,9.5,0.1327
04635_00975,46.35,9.75,46.3,9.7,0.3321
04635_00985,46.35,9.85,46.3,9.8,0.6124
04635_00995,46.35,9.95,46.3,9.9,0.6337
04635_01015,46.35,10.15,46.3,10.1,0.743
04635_01025,46.35,10.25,46.3,10.2,1.0
04635_01035,46.35,10.35,46.3,10.3,1.0
04635_01045,46.35,10.45,46.3,10.4,1.0
04635_01055,46.35,10.55,46.3,10.5,1.0
04635_01065,46.35,10.65,46.3,10.6,1.0
04635_01075,46.35,10.75,46.3,10.7,1.0
04635_01085,46.35,10.85,46.3,10.8,1.0
04635_01095,46.35,10.95,46.3,10.9,1.0
04635_01105,46.35,11.05,46.3,11.0,1.0
04635_01115,46.35,11.15,46.3,11.1,1.0
04635_01125,46.35,11.25,46.3,11.2,1.0
04635_01135,46.35,11.35,46.3,11.3,1.0
04635_01145,46.35,11.45,46.3,11.4,1.0
04635_01155,46.35,11.55,46.3,11.5,1.0
04635_01165,46.35,11.65,46.3,11.6,1.0
04635_01175,46.35,11.75,46.3,11.7,1.0
04635_01185,46.35,11.85,46.3,11.8,1.0
04635_01195,46.35,11.95,46.3,11.9,1.0
04635_01205,46.35,12.05,46.3,12.0,1.0
04635_01215,46.35,12.15,46.3,12.1,1.0
04635_01225,46.35,12.25,46.3,12.2,1.0
04635_01235,46.35,12.35,46.3,12.3,1.0
04635_01245,46.35,12.45,46.3,12.4,1.0
04635_01255,46.35,12.55,46.3,12.5,1.0
04635_01265,46.35,12.65,46.3,12.6,1.0
04635_01275,46.35,12.75,46.3,12.7,1.0
04635_01285,46.35,12.85,46.3,12.8,1.0
04635_01295,46.35,12.95,46.3,12.9,1.0
04635_01305,46.35,13.05,46.3,13.0,1.0
04635_01315,46.35,13.15,46.3,13.1,1.0
04635_01325,46.35,13.25,46.3,13.2,1.0
04635_01335,46.35,13.35,46.3,13.3,1.0
04635_01345,46.35,13.45,46.3,13.4,0.5605
04635_01355,46.35,13.55,46.3,13.5,0.0909
04645_00835,46.45,8.35,46.4,8.3,0.3927
04645_00845,46.45,8.45,46.4,8.4,0.3771
04645_00925,46.45,9.25,46.4,9.2,0.3056
04645_00935,46.45,9.35,46.4,9.3,0.9384
04645_00945,46.45,9.45,46.4,9.4,0.5067
04645_01005,46.45,10.05,46.4,10.0,0.3877
04645_01015,46.45,10.15,46.4,10.1,0.8439
04645_01025,46.45,10.25,46.4,10.2,1.0
04645_01035,46.45,10.35,46.4,10.3,1.0
04645_01045,46.45,10.45,46.4,10.4,1.0
04645_01055,46.45,10.55,46.4,10.5,1.0
04645_01065,46.45,10.65,46.4,10.6,1.0
04645_01075,46.45,10.75,46.4,10.7,1.0
04645_01085,46.45,10.85,46.4,10.8,1.0
04645_01095,46.45,10.95,46.4,10.9,1.0
04645_01105,46.45,11.05,46.4,11.0,1.0
04645_01115,46.45,11.15,46.4,11.1,1.0
04645_01125,46.45,11.25,46.4,11.2,1.0
04645_01135,46.45,11.35,46.4,11.3,1.0
04645_01145,46.45,11.45,46.4,11.4,1.0
04645_01155,46.45,11.55,46.4,11.5,1.0
04645_01165,46.45,11.65,46.4,11.6,1.0
04645_01175,46.45,11.75,46.4,11.7,1.0
04645_01185,46.45,11.85,46.4,11.8,1.0
04645_01195,46.45,11.95,46.4,11.9,1.0
04645_01205,46.45,12.05,46.4,12.0,1.0
04645_01215,46.45,12.15,46.4,12.1,1.0
04645_01225,46.45,12.25,46.4,12.2,1.0
04645_01235,46.45,12.35,46.4,12.3,1.0
04645_01245,46.45,12.45,46.4,12.4,1.0
04645_01255,46.45,12.55,46.4,12.5,1.0
04645_01265,46.45,12.65,46.4,12.6,1.0
04645_01275,46.45,12.75,46.4,12.7,1.0
04645_01285,46.45,12.85,46.4,12.8,1.0
04645_01295,46.45,12.95,46.4,12.9,1.0
04645_01305,46.45,13.05,46.4,13.0,1.0
04645_01315,46.45,13.15,46.4,13.1,1.0
04645_01325,46.45,13.25,46.4,13.2,1.0
04645_01335,46.45,13.35,46.4,13.3,1.0
04645_01345,46.45,13.45,46.4,13.4,1.0
04645_01355,46.45,13.55,46.4,13.5,0.9206
04645_01365,46.45,13.65,46.4,13.6,0.5738
04655_01005,46.55,10.05,46.5,10.0,0.3077
04655_01015,46.55,10.15,46.5,10.1,0.999
04655_01025,46.55,10.25,46.5,10.2,0.8343
04655_01035,46.55,10.35,46.5,10.3,0.4944
04655_01045,46.55,10.45,46.5,10.4,0.5411
04655_01055,46.55,10.55,46.5,10.5,1.0
04655_01065,46.55,10.65,46.5,10.6,1.0
04655_01075,46.55,10.75,46.5,10.7,1.0
04655_01085,46.55,10.85,46.5,10.8,1.0
04655_01095,46.55,10.95,46.5,10.9,1.0
04655_01105,46.55,11.05,46.5,11.0,1.0
04655_01115,46.55,11.15,46.5,11.1,1.0
04655_01125,46.55,11.25,46.5,11.2,1.0
04655_01135,46.55,11.35,46.5,11.3,1.0
04655_01145,46.55,11.45,46.5,11.4,1.0
04655_01155,46.55,11.55,46.5,11.5,1.0
04655_01165,46.55,11.65,46.5,11.6,1.0
04655_01175,46.55,11.75,46.5,11.7,1.0
04655_01185,46.55,11.85,46.5,11.8,1.0
04655_01195,46.55,11.95,46.5,11.9,1.0
04655_01205,46.55,12.05,46.5,12.0,1.0
04655_01215,46.55,12.15,46.5,12.1,1.0
04655_01225,46.55,12.25,46.5,12.2,1.0
04655_01235,46.55,12.35,46.5,12.3,1.0
04655_01245,46.55,12.45,46.5,12.4,1.0
04655_01255,46.55,12.55,46.5,12.5,1.0
04655_01265,46.55,12.65,46.5,12.6,1.0
04655_01275,46.55,12.75,46.5,12.7,1.0
04655_01285,46.55,12.85,46.5,12.8,1.0
04655_01295,46.55,12.95,46.5,12.9,0.9998
04655_01305,46.55,13.05,46.5,13.0,0.9854
04655_01315,46.55,13.15,46.5,13.1,0.8691
04655_01325,46.55,13.25,46.5,13.2,0.6143
04655_01335,46.55,13.35,46.5,13.3,0.6627
04655_01345,46.55,13.45,46.5,13.4,0.6047
04655_01355,46.55,13.55,46.5,13.5,0.4918
04655_01365,46.55,13.65,46.5,13.6,0.3233
04665_01015,46.65,10.15,46.6,10.1,0.1429
04665_01025,46.65,10.25,46.6,10.2,0.1333
04665_01045,46.65,10.45,46.6,10.4,0.7014
04665_01055,46.65,10.55,46.6,10.5,1.0
04665_01065,46.65,10.65,46.6,10.6,1.0
04665_01075,46.65,10.75,46.6,10.7,1.0
04665_01085,46.65,10.85,46.6,10.8,1.0
04665_01095,46.65,10.95,46.6,10.9,1.0
04665_01105,46.65,11.05,46.6,11.0,1.0
04665_01115,46.65,11.15,46.6,11.1,1.0
04665_01125,46.65,11.25,46.6,11.2,1.0
04665_01135,46.65,11.35,46.6,11.3,1.0
04665_01145,46.65,11.45,46.6,11.4,1.0
04665_01155,46.65,11.55,46.6,11.5,1.0
04665_01165,46.65,11.65,46.6,11.6,1.0
04665_01175,46.65,11.75,46.6,11.7,1.0
04665_01185,46.65,11.85,46.6,11.8,1.0
04665_01195,46.65,11.95,46.6,11.9,1.0
04665_01205,46.65,12.05,46.6,12.0,1.0
04665_01215,46.65,12.15,46.6,12.1,1.0
04665_01225,46.65,12.25,46.6,12.2,1.0
04665_01235,46.65,12.35,46.6,12.3,1.0
04665_01245,46.65,12.45,46.6,12.4,0.8919
04665_01255,46.65,12.55,46.6,12.5,0.6315
04665_01265,46.65,12.65,46.6,12.6,0.5623
04665_01275,46.65,12.75,46.6,12.7,0.4391
04665_01285,46.65,12.85,46.6,12.8,0.1557
04665_01295,46.65,12.95,46.6,12.9,0.0518
04675_01045,46.75,10.45,46.7,10.4,0.7544
04675_01055,46.75,10.55,46.7,10.5,1.0
04675_01065,46.75,10.65,46.7,10.6,1.0
04675_01075,46.75,10.75,46.7,10.7,0.9254
04675_01085,46.75,10.85,46.7,10.8,0.7339
04675_01095,46.75,10.95,46.7,10.9,0.7201
04675_01105,46.75,11.05,46.7,11.0,0.9003
04675_01115,46.75,11.15,46.7,11.1,1.0
04675_01125,46.75,11.25,46.7,11.2,1.0
04675_01135,46.75,11.35,46.7,11.3,1.0
04675_01145,46.75,11.45,46.7,11.4,1.0
04675_01155,46.75,11.55,46.7,11.5,1.0
04675_01165,46.75,11.65,46.7,11.6,1.0
04675_01175,46.75,11.75,46.7,11.7,1.0
04675_01185,46.75,11.85,46.7,11.8,1.0
04675_01195,46.75,11.95,46.7,11.9,1.0
04675_01205,46.75,12.05,46.7,12.0,1.0
04675_01215,46.75,12.15,46.7,12.1,1.0
04675_01225,46.75,12.25,46.7,12.2,0.9732
04675_01235,46.75,12.35,46.7,12.3,0.5918
04685_01045,46.85,10.45,46.8,10.4,0.2167
04685_01055,46.85,10.55,46.8,10.5,0.4737
04685_01065,46.85,10.65,46.8,10.6,0.6554
04685_01075,46.85,10.75,46.8,10.7,0.2107
04685_01105,46.85,11.05,46.8,11.0,0.2215
04685_01115,46.85,11.15,46.8,11.1,1.0
04685_01125,46.85,11.25,46.8,11.2,1.0
04685_01135,46.85,11.35,46.8,11.3,1.0
04685_01145,46.85,11.45,46.8,11.4,1.0
04685_01155,46.85,11.55,46.8,11.5,1.0
04685_01165,46.85,11.65,46.8,11.6,1.0
04685_01175,46.85,11.75,46.8,11.7,1.0
04685_01185,46.85,11.85,46.8,11.8,1.0
04685_01195,46.85,11.95,46.8,11.9,1.0
04685_01205,46.85,12.05,46.8,12.0,1.0
04685_01215,46.85,12.15,46.8,12.1,0.998
04685_01225,46.85,12.25,46.8,12.2,0.7522
04695_01115,46.95,11.15,46.9,11.1,0.4186
04695_01125,46.95,11.25,46.9,11.2,0.7471
04695_01135,46.95,11.35,46.9,11.3,0.8348
04695_01145,46.95,11.45,46.9,11.4,0.8444
04695_01155,46.95,11.55,46.9,11.5,0.9477
04695_01165,46.95,11.65,46.9,11.6,0.9698
04695_01175,46.95,11.75,46.9,11.7,0.8173
04695_01185,46.95,11.85,46.9,11.8,0.965
04695_01195,46.95,11.95,46.9,11.9,1.0
04695_01205,46.95,12.05,46.9,12.0,1.0
04695_01215,46.95,12.15,46.9,12.1,0.5023
04705_01185,47.05,11.85,47.0,11.8,0.0629
04705_01195,47.05,11.95,47.0,11.9,0.3951
04705_01205,47.05,12.05,47.0,12.0,0.5896
04705_01215,47.05,12.15,47.0,12.1,0.6511
04705_01225,47.05,12.25,47.0,12.2,0.1266
