cell_id,parent_id,lat,lon,lat_min,lon_min,land_frac
042262_013388,04225_01335,42.2625,13.3875,42.25,13.375,1.0
042262_013412,04225_01345,42.2625,13.4125,42.25,13.4,1.0
042262_013438,04225_01345,42.2625,13.4375,42.25,13.425,1.0
042262_013462,04225_01345,42.2625,13.4625,42.25,13.45,1.0
042262_013488,04225_01345,42.2625,13.4875,42.25,13.475,1.0
042262_013512,04225_01355,42.2625,13.5125,42.25,13.5,1.0
042262_013538,04225_01355,42.2625,13.5375,42.25,13.525,1.0
042262_013562,04225_01355,42.2625,13.5625,42.25,13.55,1.0
042262_013588,04225_01355,42.2625,13.5875,42.25,13.575,1.0
042262_013612,04225_01365,42.2625,13.6125,42.25,13.6,1.0
042262_013638,04225_01365,42.2625,13.6375,42.25,13.625,1.0
042262_013662,04225_01365,42.2625,13.6625,42.25,13.65,1.0
042262_013688,04225_01365,42.2625,13.6875,42.25,13.675,1.0
042262_013712,04225_01375,42.2625,13.7125,42.25,13.7,1.0
042262_013738,04225_01375,42.2625,13.7375,42.25,13.725,1.0
042262_013762,04225_01375,42.2625,13.7625,42.25,13.75,1.0
042262_013788,04225_01375,42.2625,13.7875,42.25,13.775,1.0
042262_013812,04225_01385,42.2625,13.8125,42.25,13.8,1.0
042262_013838,04225_01385,42.2625,13.8375,42.25,13.825,1.0
042262_013862,04225_01385,42.2625,13.8625,42.25,13.85,1.0
042262_013888,04225_01385,42.2625,13.8875,42.25,13.875,1.0
042262_013912,04225_01395,42.2625,13.9125,42.25,13.9,1.0
042262_013938,04225_01395,42.2625,13.9375,42.25,13.925,1.0
042262_013962,04225_01395,42.2625,13.9625,42.25,13.95,1.0
042262_013988,04225_01395,42.2625,13.9875,42.25,13.975,1.0
042262_014012,04225_01405,42.2625,14.0125,42.25,14.0,1.0
042262_014038,04225_01405,42.2625,14.0375,42.25,14.025,1.0
042262_014062,04225_01405,42.2625,14.0625,42.25,14.05,1.0
042262_014088,04225_01405,42.2625,14.0875,42.25,14.075,1.0
042262_014112,04225_01415,42.2625,14.1125,42.25,14.1,1.0
042262_014138,04225_01415,42.2625,14.1375,42.25,14.125,1.0
042262_014162,04225_01415,42.2625,14.1625,42.25,14.15,1.0
042262_014188,04225_01415,42.2625,14.1875,42.25,14.175,1.0
042288_011812,04225_01185,42.2875,11.8125,42.275,11.8,1.0
042288_011838,04225_01185,42.2875,11.8375,42.275,11.825,1.0
042288_011862,04225_01185,42.2875,11.8625,42.275,11.85,1.0
042288_011888,04225_01185,42.2875,11.8875,42.275,11.875,1.0
042288_011912,04225_01195,42.2875,11.9125,42.275,11.9,1.0
042288_011938,04225_01195,42.2875,11.9375,42.275,11.925,1.0
042288_011962,04225_01195,42.2875,11.9625,42.275,11.95,1.0
042288_011988,04225_01195,42.2875,11.9875,42.275,11.975,1.0
042288_012012,04225_01205,42.2875,12.0125,42.275,12.0,1.0
042288_012038,04225_01205,42.2875,12.0375,42.275,12.025,1.0
042288_012062,04225_01205,42.2875,12.0625,42.275,12.05,1.0
042288_012088,04225_01205,42.2875,12.0875,42.275,12.075,1.0
042288_012112,04225_01215,42.2875,12.1125,42.275,12.1,1.0
042288_012138,04225_01215,42.2875,12.1375,42.275,12.125,1.0
042288_012162,04225_01215,42.2875,12.1625,42.275,12.15,1.0
042288_012188,04225_01215,42.2875,12.1875,42.275,12.175,1.0
042288_012312,04225_01235,42.2875,12.3125,42.275,12.3,1.0
042288_012338,04225_01235,42.2875,12.3375,42.275,12.325,1.0
042288_012362,04225_01235,42.2875,12.3625,42.275,12.35,1.0
042288_012388,04225_01235,42.2875,12.3875,42.275,12.375,1.0
042288_012412,04225_01245,42.2875,12.4125,42.275,12.4,1.0
042288_012438,04225_01245,42.2875,12.4375,42.275,12.425,1.0
042288_012462,04225_01245,42.2875,12.4625,42.275,12.45,1.0
042288_012488,04225_01245,42.2875,12.4875,42.275,12.475,1.0
042288_012512,04225_01255,42.2875,12.5125,42.275,12.5,1.0
042288_012538,04225_01255,42.2875,12.5375,42.275,12.525,1.0
042288_012562,04225_01255,42.2875,12.5625,42.275,12.55,1.0
042288_012588,04225_01255,42.2875,12.5875,42.275,12.575,1.0
042288_012712,04225_01275,42.2875,12.7125,42.275,12.7,1.0
042288_012738,04225_01275,42.2875,12.7375,42.275,12.725,1.0
042288_012762,04225_01275,42.2875,12.7625,42.275,12.75,1.0
042288_012788,04225_01275,42.2875,12.7875,42.275,12.775,1.0
042288_012812,04225_01285,42.2875,12.8125,42.275,12.8,1.0
042288_012838,04225_01285,42.2875,12.8375,42.275,12.825,1.0
042288_012862,04225_01285,42.2875,12.8625,42.275,12.85,1.0
042288_012888,04225_01285,42.2875,12.8875,42.275,12.875,1.0
042288_012912,04225_01295,42.2875,12.9125,42.275,12.9,1.0
042288_012938,04225_01295,42.2875,12.9375,42.275,12.925,1.0
042288_012962,04225_01295,42.2875,12.9625,42.275,12.95,1.0
042288_012988,04225_01295,42.2875,12.9875,42.275,12.975,1.0
042288_013012,04225_01305,42.2875,13.0125,42.275,13.0,1.0
042288_013038,04225_01305,42.2875,13.0375,42.275,13.025,1.0
042288_013062,04225_01305,42.2875,13.0625,42.275,13.05,1.0
042288_013088,04225_01305,42.2875,13.0875,42.275,13.075,1.0
042288_013112,04225_01315,42.2875,13.1125,42.275,13.1,1.0
042288_013138,04225_01315,42.2875,13.1375,42.275,13.125,1.0
042288_013162,04225_01315,42.2875,13.1625,42.275,13.15,1.0
042288_013188,04225_01315,42.2875,13.1875,42.275,13.175,1.0
042288_013212,04225_01325,42.2875,13.2125,42.275,13.2,1.0
042288_013238,04225_01325,42.2875,13.2375,42.275,13.225,1.0
042288_013262,04225_01325,42.2875,13.2625,42.275,13.25,1.0
042288_013288,04225_01325,42.2875,13.2875,42.275,13.275,1.0
042288_013312,04225_01335,42.2875,13.3125,42.275,13.3,1.0
042288_013338,04225_01335,42.2875,13.3375,42.275,13.325,1.0
042288_013362,04225_01335,42.2875,13.3625,42.275,13.35,1.0
042288_013388,04225_01335,42.2875,13.3875,42.275,13.375,1.0
042288_013412,04225_01345,42.2875,13.4125,42.275,13.4,1.0
042288_013438,04225_01345,42.2875,13.4375,42.275,13.425,1.0
042288_013462,04225_01345,42.2875,13.4625,42.275,13.45,1.0
042288_013488,04225_01345,42.2875,13.4875,42.275,13.475,1.0
042288_013512,04225_01355,42.2875,13.5125,42.275,13.5,1.0
042288_013538,04225_01355,42.2875,13.5375,42.275,13.525,1.0
042288_013562,04225_01355,42.2875,13.5625,42.275,13.55,1.0
042288_013588,04225_01355,42.2875,13.5875,42.275,13.575,1.0
042288_013612,04225_01365,42.2875,13.6125,42.275,13.6,1.0
042288_013638,04225_01365,42.2875,13.6375,42.275,13.625,1.0
042288_013662,04225_01365,42.2875,13.6625,42.275,13.65,1.0
042288_013688,04225_01365,42.2875,13.6875,42.275,13.675,1.0
042288_013712,04225_01375,42.2875,13.7125,42.275,13.7,1.0
042288_013738,04225_01375,42.2875,13.7375,42.275,13.725,1.0
042288_013762,04225_01375,42.2875,13.7625,42.275,13.75,1.0
042288_013788,04225_01375,42.2875,13.7875,42.275,13.775,1.0
042288_013812,04225_01385,42.2875,13.8125,42.275,13.8,1.0
042288_013838,04225_01385,42.2875,13.8375,42.275,13.825,1.0
042288_013862,04225_01385,42.2875,13.8625,42.275,13.85,1.0
042288_013888,04225_01385,42.2875,13.8875,42.275,13.875,1.0
042288_013912,04225_01395,42.2875,13.9125,42.275,13.9,1.0
042288_013938,04225_01395,42.2875,13.9375,42.275,13.925,1.0
042288_013962,04225_01395,42.2875,13.9625,42.275,13.95,1.0
042288_013988,04225_01395,42.2875,13.9875,42.275,13.975,1.0
042288_014012,04225_01405,42.2875,14.0125,42.275,14.0,1.0
042288_014038,04225_01405,42.2875,14.0375,42.275,14.025,1.0
042288_014062,04225_01405,42.2875,14.0625,42.275,14.05,1.0
042288_014088,04225_01405,42.2875,14.0875,42.275,14.075,1.0
042288_014112,04225_01415,42.2875,14.1125,42.275,14.1,1.0
042288_014138,04225_01415,42.2875,14.1375,42.275,14.125,1.0
042288_014162,04225_01415,42.2875,14.1625,42.275,14.15,1.0
042288_014188,04225_01415,42.2875,14.1875,42.275,14.175,1.0
042312_011712,04235_01175,42.3125,11.7125,42.3,11.7,1.0
042312_011738,04235_01175,42.3125,11.7375,42.3,11.725,1.0
042312_011762,04235_01175,42.3125,11.7625,42.3,11.75,1.0
042312_011788,04235_01175,42.3125,11.7875,42.3,11.775,1.0
042312_011912,04235_01195,42.3125,11.9125,42.3,11.9,1.0
042312_011938,04235_01195,42.3125,11.9375,42.3,11.925,1.0
042312_011962,04235_01195,42.3125,11.9625,42.3,11.95,1.0
042312_011988,04235_01195,42.3125,11.9875,42.3,11.975,1.0
042312_012112,04235_01215,42.3125,12.1125,42.3,12.1,1.0
042312_012138,04235_01215,42.3125,12.1375,42.3,12.125,1.0
042312_012162,04235_01215,42.3125,12.1625,42.3,12.15,1.0
042312_012188,04235_01215,42.3125,12.1875,42.3,12.175,1.0
042312_012212,04235_01225,42.3125,12.2125,42.3,12.2,1.0
042312_012238,04235_01225,42.3125,12.2375,42.3,12.225,1.0
042312_012262,04235_01225,42.3125,12.2625,42.3,12.25,1.0
042312_012288,04235_01225,42.3125,12.2875,42.3,12.275,1.0
042312_012312,04235_01235,42.3125,12.3125,42.3,12.3,1.0
042312_012338,04235_01235,42.3125,12.3375,42.3,12.325,1.0
042312_012362,04235_01235,42.3125,12.3625,42.3,12.35,1.0
042312_012388,04235_01235,42.3125,12.3875,42.3,12.375,1.0
042312_012412,04235_01245,42.3125,12.4125,42.3,12.4,1.0
042312_012438,04235_01245,42.3125,12.4375,42.3,12.425,1.0
042312_012462,04235_01245,42.3125,12.4625,42.3,12.45,1.0
042312_012488,04235_01245,42.3125,12.4875,42.3,12.475,1.0
042312_012512,04235_01255,42.3125,12.5125,42.3,12.5,1.0
042312_012538,04235_01255,42.3125,12.5375,42.3,12.525,1.0
042312_012562,04235_01255,42.3125,12.5625,42.3,12.55,1.0
042312_012588,04235_01255,42.3125,12.5875,42.3,12.575,1.0
042312_012612,04235_01265,42.3125,12.6125,42.3,12.6,1.0
042312_012638,04235_01265,42.3125,12.6375,42.3,12.625,1.0
042312_012662,04235_01265,42.3125,12.6625,42.3,12.65,1.0
042312_012688,04235_01265,42.3125,12.6875,42.3,12.675,1.0
042312_012712,04235_01275,42.3125,12.7125,42.3,12.7,1.0
042312_012738,04235_01275,42.3125,12.7375,42.3,12.725,1.0
042312_012762,04235_01275,42.3125,12.7625,42.3,12.75,1.0
042312_012788,04235_01275,42.3125,12.7875,42.3,12.775,1.0
042312_012812,04235_01285,42.3125,12.8125,42.3,12.8,1.0
042312_012838,04235_01285,42.3125,12.8375,42.3,12.825,1.0
042312_012862,04235_01285,42.3125,12.8625,42.3,12.85,1.0
042312_012888,04235_01285,42.3125,12.8875,42.3,12.875,1.0
042312_012912,04235_01295,42.3125,12.9125,42.3,12.9,1.0
042312_012938,04235_01295,42.3125,12.9375,42.3,12.925,1.0
042312_012962,04235_01295,42.3125,12.9625,42.3,12.95,1.0
042312_012988,04235_01295,42.3125,12.9875,42.3,12.975,1.0
042312_013012,04235_01305,42.3125,13.0125,42.3,13.0,1.0
042312_013038,04235_01305,42.3125,13.0375,42.3,13.025,1.0
042312_013062,04235_01305,42.3125,13.0625,42.3,13.05,1.0
042312_013088,04235_01305,42.3125,13.0875,42.3,13.075,1.0
042312_013112,04235_01315,42.3125,13.1125,42.3,13.1,1.0
042312_013138,04235_01315,42.3125,13.1375,42.3,13.125,1.0
042312_013162,04235_01315,42.3125,13.1625,42.3,13.15,1.0
042312_013188,04235_01315,42.3125,13.1875,42.3,13.175,1.0
042312_013212,04235_01325,42.3125,13.2125,42.3,13.2,1.0
042312_013238,04235_01325,42.3125,13.2375,42.3,13.225,1.0
042312_013262,04235_01325,42.3125,13.2625,42.3,13.25,1.0
042312_013288,04235_01325,42.3125,13.2875,42.3,13.275,1.0
042312_013312,04235_01335,42.3125,13.3125,42.3,13.3,1.0
042312_013338,04235_01335,42.3125,13.3375,42.3,13.325,1.0
042312_013362,04235_01335,42.3125,13.3625,42.3,13.35,1.0
042312_013388,04235_01335,42.3125,13.3875,42.3,13.375,1.0
042312_013412,04235_01345,42.3125,13.4125,42.3,13.4,1.0
042312_013438,04235_01345,42.3125,13.4375,42.3,13.425,1.0
042312_013462,04235_01345,42.3125,13.4625,42.3,13.45,1.0
042312_013488,04235_01345,42.3125,13.4875,42.3,13.475,1.0
042312_013512,04235_01355,42.3125,13.5125,42.3,13.5,1.0
042312_013538,04235_01355,42.3125,13.5375,42.3,13.525,1.0
042312_013562,04235_01355,42.3125,13.5625,42.3,13.55,1.0
042312_013588,04235_01355,42.3125,13.5875,42.3,13.575,1.0
042312_013712,04235_01375,42.3125,13.7125,42.3,13.7,1.0
042312_013738,04235_01375,42.3125,13.7375,42.3,13.725,1.0
042312_013762,04235_01375,42.3125,13.7625,42.3,13.75,1.0
042312_013788,04235_01375,42.3125,13.7875,42.3,13.775,1.0
042312_013812,04235_01385,42.3125,13.8125,42.3,13.8,1.0
042312_013838,04235_01385,42.3125,13.8375,42.3,13.825,1.0
042312_013862,04235_01385,42.3125,13.8625,42.3,13.85,1.0
042312_013888,04235_01385,42.3125,13.8875,42.3,13.875,1.0
042338_011712,04235_01175,42.3375,11.7125,42.325,11.7,1.0
042338_011738,04235_01175,42.3375,11.7375,42.325,11.725,1.0
042338_011762,04235_01175,42.3375,11.7625,42.325,11.75,1.0
042338_011788,04235_01175,42.3375,11.7875,42.325,11.775,1.0
042338_011912,04235_01195,42.3375,11.9125,42.325,11.9,1.0
042338_011938,04235_01195,42.3375,11.9375,42.325,11.925,1.0
042338_011962,04235_01195,42.3375,11.9625,42.325,11.95,1.0
042338_011988,04235_01195,42.3375,11.9875,42.325,11.975,1.0
042338_012112,04235_01215,42.3375,12.1125,42.325,12.1,1.0
042338_012138,04235_01215,42.3375,12.1375,42.325,12.125,1.0
042338_012162,04235_01215,42.3375,12.1625,42.325,12.15,1.0
042338_012188,04235_01215,42.3375,12.1875,42.325,12.175,1.0
042338_012212,04235_01225,42.3375,12.2125,42.325,12.2,1.0
042338_012238,04235_01225,42.3375,12.2375,42.325,12.225,1.0
042338_012262,04235_01225,42.3375,12.2625,42.325,12.25,1.0
042338_012288,04235_01225,42.3375,12.2875,42.325,12.275,1.0
042338_012312,04235_01235,42.3375,12.3125,42.325,12.3,1.0
042338_012338,04235_01235,42.3375,12.3375,42.325,12.325,1.0
042338_012362,04235_01235,42.3375,12.3625,42.325,12.35,1.0
042338_012388,04235_01235,42.3375,12.3875,42.325,12.375,1.0
042338_012412,04235_01245,42.3375,12.4125,42.325,12.4,1.0
042338_012438,04235_01245,42.3375,12.4375,42.325,12.425,1.0
042338_012462,04235_01245,42.3375,12.4625,42.325,12.45,1.0
042338_012488,04235_01245,42.3375,12.4875,42.325,12.475,1.0
042338_012512,04235_01255,42.3375,12.5125,42.325,12.5,1.0
042338_012538,04235_01255,42.3375,12.5375,42.325,12.525,1.0
042338_012562,04235_01255,42.3375,12.5625,42.325,12.55,1.0
042338_012588,04235_01255,42.3375,12.5875,42.325,12.575,1.0
042338_012612,04235_01265,42.3375,12.6125,42.325,12.6,1.0
042338_012638,04235_01265,42.3375,12.6375,42.325,12.625,1.0
042338_012662,04235_01265,42.3375,12.6625,42.325,12.65,1.0
042338_012688,04235_01265,42.3375,12.6875,42.325,12.675,1.0
042338_012712,04235_01275,42.3375,12.7125,42.325,12.7,1.0
042338_012738,04235_01275,42.3375,12.7375,42.325,12.725,1.0
042338_012762,04235_01275,42.3375,12.7625,42.325,12.75,1.0
042338_012788,04235_01275,42.3375,12.7875,42.325,12.775,1.0
042338_012812,04235_01285,42.3375,12.8125,42.325,12.8,1.0
042338_012838,04235_01285,42.3375,12.8375,42.325,12.825,1.0
042338_012862,04235_01285,42.3375,12.8625,42.325,12.85,1.0
042338_012888,04235_01285,42.3375,12.8875,42.325,12.875,1.0
042338_012912,04235_01295,42.3375,12.9125,42.325,12.9,1.0
042338_012938,04235_01295,42.3375,12.9375,42.325,12.925,1.0
042338_012962,04235_01295,42.3375,12.9625,42.325,12.95,1.0
042338_012988,04235_01295,42.3375,12.9875,42.325,12.975,1.0
042338_013012,04235_01305,42.3375,13.0125,42.325,13.0,1.0
042338_013038,04235_01305,42.3375,13.0375,42.325,13.025,1.0
042338_013062,04235_01305,42.3375,13.0625,42.325,13.05,1.0
042338_013088,04235_01305,42.3375,13.0875,42.325,13.075,1.0
042338_013112,04235_01315,42.3375,13.1125,42.325,13.1,1.0
042338_013138,04235_01315,42.3375,13.1375,42.325,13.125,1.0
042338_013162,04235_01315,42.3375,13.1625,42.325,13.15,1.0
042338_013188,04235_01315,42.3375,13.1875,42.325,13.175,1.0
042338_013212,04235_01325,42.3375,13.2125,42.325,13.2,1.0
042338_013238,04235_01325,42.3375,13.2375,42.325,13.225,1.0
042338_013262,04235_01325,42.3375,13.2625,42.325,13.25,1.0
042338_013288,04235_01325,42.3375,13.2875,42.325,13.275,1.0
042338_013312,04235_01335,42.3375,13.3125,42.325,13.3,1.0
042338_013338,04235_01335,42.3375,13.3375,42.325,13.325,1.0
042338_013362,04235_01335,42.3375,13.3625,42.325,13.35,1.0
042338_013388,04235_01335,42.3375,13.3875,42.325,13.375,1.0
042338_013412,04235_01345,42.3375,13.4125,42.325,13.4,1.0
042338_013438,04235_01345,42.3375,13.4375,42.325,13.425,1.0
042338_013462,04235_01345,42.3375,13.4625,42.325,13.45,1.0
042338_013488,04235_01345,42.3375,13.4875,42.325,13.475,1.0
042338_013512,04235_01355,42.3375,13.5125,42.325,13.5,1.0
042338_013538,04235_01355,42.3375,13.5375,42.325,13.525,1.0
042338_013562,04235_01355,42.3375,13.5625,42.325,13.55,1.0
042338_013588,04235_01355,42.3375,13.5875,42.325,13.575,1.0
042338_013712,04235_01375,42.3375,13.7125,42.325,13.7,1.0
042338_013738,04235_01375,42.3375,13.7375,42.325,13.725,1.0
042338_013762,04235_01375,42.3375,13.7625,42.325,13.75,1.0
042338_013788,04235_01375,42.3375,13.7875,42.325,13.775,1.0
042338_013812,04235_01385,42.3375,13.8125,42.325,13.8,1.0
042338_013838,04235_01385,42.3375,13.8375,42.325,13.825,1.0
042338_013862,04235_01385,42.3375,13.8625,42.325,13.85,1.0
042338_013888,04235_01385,42.3375,13.8875,42.325,13.875,1.0
042362_011712,04235_01175,42.3625,11.7125,42.35,11.7,1.0
042362_011738,04235_01175,42.3625,11.7375,42.35,11.725,1.0
042362_011762,04235_01175,42.3625,11.7625,42.35,11.75,1.0
042362_011788,04235_01175,42.3625,11.7875,42.35,11.775,1.0
042362_011912,04235_01195,42.3625,11.9125,42.35,11.9,1.0
042362_011938,04235_01195,42.3625,11.9375,42.35,11.925,1.0
042362_011962,04235_01195,42.3625,11.9625,42.35,11.95,1.0
042362_011988,04235_01195,42.3625,11.9875,42.35,11.975,1.0
042362_012112,04235_01215,42.3625,12.1125,42.35,12.1,1.0
042362_012138,04235_01215,42.3625,12.1375,42.35,12.125,1.0
042362_012162,04235_01215,42.3625,12.1625,42.35,12.15,1.0
042362_012188,04235_01215,42.3625,12.1875,42.35,12.175,1.0
042362_012212,04235_01225,42.3625,12.2125,42.35,12.2,1.0
042362_012238,04235_01225,42.3625,12.2375,42.35,12.225,1.0
042362_012262,04235_01225,42.3625,12.2625,42.35,12.25,1.0
042362_012288,04235_01225,42.3625,12.2875,42.35,12.275,1.0
042362_012312,04235_01235,42.3625,12.3125,42.35,12.3,1.0
042362_012338,04235_01235,42.3625,12.3375,42.35,12.325,1.0
042362_012362,04235_01235,42.3625,12.3625,42.35,12.35,1.0
042362_012388,04235_01235,42.3625,12.3875,42.35,12.375,1.0
042362_012412,04235_01245,42.3625,12.4125,42.35,12.4,1.0
042362_012438,04235_01245,42.3625,12.4375,42.35,12.425,1.0
042362_012462,04235_01245,42.3625,12.4625,42.35,12.45,1.0
042362_012488,04235_01245,42.3625,12.4875,42.35,12.475,1.0
042362_012512,04235_01255,42.3625,12.5125,42.35,12.5,1.0
042362_012538,04235_01255,42.3625,12.5375,42.35,12.525,1.0
042362_012562,04235_01255,42.3625,12.5625,42.35,12.55,1.0
042362_012588,04235_01255,42.3625,12.5875,42.35,12.575,1.0
042362_012612,04235_01265,42.3625,12.6125,42.35,12.6,1.0
042362_012638,04235_01265,42.3625,12.6375,42.35,12.625,1.0
042362_012662,04235_01265,42.3625,12.6625,42.35,12.65,1.0
042362_012688,04235_01265,42.3625,12.6875,42.35,12.675,1.0
042362_012712,04235_01275,42.3625,12.7125,42.35,12.7,1.0
042362_012738,04235_01275,42.3625,12.7375,42.35,12.725,1.0
042362_012762,04235_01275,42.3625,12.7625,42.35,12.75,1.0
042362_012788,04235_01275,42.3625,12.7875,42.35,12.775,1.0
042362_012812,04235_01285,42.3625,12.8125,42.35,12.8,1.0
042362_012838,04235_01285,42.3625,12.8375,42.35,12.825,1.0
042362_012862,04235_01285,42.3625,12.8625,42.35,12.85,1.0
042362_012888,04235_01285,42.3625,12.8875,42.35,12.875,1.0
042362_012912,04235_01295,42.3625,12.9125,42.35,12.9,1.0
042362_012938,04235_01295,42.3625,12.9375,42.35,12.925,1.0
042362_012962,04235_01295,42.3625,12.9625,42.35,12.95,1.0
042362_012988,04235_01295,42.3625,12.9875,42.35,12.975,1.0
042362_013012,04235_01305,42.3625,13.0125,42.35,13.0,1.0
042362_013038,04235_01305,42.3625,13.0375,42.35,13.025,1.0
042362_013062,04235_01305,42.3625,13.0625,42.35,13.05,1.0
042362_013088,04235_01305,42.3625,13.0875,42.35,13.075,1.0
042362_013112,04235_01315,42.3625,13.1125,42.35,13.1,1.0
042362_013138,04235_01315,42.3625,13.1375,42.35,13.125,1.0
042362_013162,04235_01315,42.3625,13.1625,42.35,13.15,1.0
042362_013188,04235_01315,42.3625,13.1875,42.35,13.175,1.0
042362_013212,04235_01325,42.3625,13.2125,42.35,13.2,1.0
042362_013238,04235_01325,42.3625,13.2375,42.35,13.225,1.0
042362_013262,04235_01325,42.3625,13.2625,42.35,13.25,1.0
042362_013288,04235_01325,42.3625,13.2875,42.35,13.275,1.0
042362_013312,04235_01335,42.3625,13.3125,42.35,13.3,1.0
042362_013338,04235_01335,42.3625,13.3375,42.35,13.325,1.0
042362_013362,04235_01335,42.3625,13.3625,42.35,13.35,1.0
042362_013388,04235_01335,42.3625,13.3875,42.35,13.375,1.0
042362_013412,04235_01345,42.3625,13.4125,42.35,13.4,1.0
042362_013438,04235_01345,42.3625,13.4375,42.35,13.425,1.0
042362_013462,04235_01345,42.3625,13.4625,42.35,13.45,1.0
042362_013488,04235_01345,42.3625,13.4875,42.35,13.475,1.0
042362_013512,04235_01355,42.3625,13.5125,42.35,13.5,1.0
042362_013538,04235_01355,42.3625,13.5375,42.35,13.525,1.0
042362_013562,04235_01355,42.3625,13.5625,42.35,13.55,1.0
042362_013588,04235_01355,42.3625,13.5875,42.35,13.575,1.0
042362_013712,04235_01375,42.3625,13.7125,42.35,13.7,1.0
042362_013738,04235_01375,42.3625,13.7375,42.35,13.725,1.0
042362_013762,04235_01375,42.3625,13.7625,42.35,13.75,1.0
042362_013788,04235_01375,42.3625,13.7875,42.35,13.775,1.0
042362_013812,04235_01385,42.3625,13.8125,42.35,13.8,1.0
042362_013838,04235_01385,42.3625,13.8375,42.35,13.825,1.0
042362_013862,04235_01385,42.3625,13.8625,42.35,13.85,1.0
042362_013888,04235_01385,42.3625,13.8875,42.35,13.875,1.0
042388_011712,04235_01175,42.3875,11.7125,42.375,11.7,1.0
042388_011738,04235_01175,42.3875,11.7375,42.375,11.725,1.0
042388_011762,04235_01175,42.3875,11.7625,42.375,11.75,1.0
042388_011788,04235_01175,42.3875,11.7875,42.375,11.775,1.0
042388_011912,04235_01195,42.3875,11.9125,42.375,11.9,1.0
042388_011938,04235_01195,42.3875,11.9375,42.375,11.925,1.0
042388_011962,04235_01195,42.3875,11.9625,42.375,11.95,1.0
042388_011988,04235_01195,42.3875,11.9875,42.375,11.975,1.0
042388_012112,04235_01215,42.3875,12.1125,42.375,12.1,1.0
042388_012138,04235_01215,42.3875,12.1375,42.375,12.125,1.0
042388_012162,04235_01215,42.3875,12.1625,42.375,12.15,1.0
