cell_id,lat,lon,lat_min,lon_min,land_frac,clc_311_latifoglie,clc_312_conifere,clc_313_misto,clc_321_praterie,clc_322_brughiere,clc_323_sclerofille,clc_324_transizione,clc_px_validi,bosco_ha,bosco_frac,dem_px,quota_media,quota_min,quota_max,quota_sd,pendenza_media,q_000_300,q_300_600,q_600_900,q_900_1200,q_1200_1600,q_1600_2000,q_2000_su,esp_n,esp_ne,esp_e,esp_se,esp_s,esp_so,esp_o,esp_no,northness,eastness,frac_pendente,qualita_bosco,macroregione,idoneita_quota,idoneita_ospite,attiva
04425_01055,44.25,10.55,44.2,10.5,1.0,0.56039,0.01836,0.06129,0.0,0.0,0.0,0.0,8876,5681,0.64004,14641,1118.1,630.8,1637.1,193.0,13.08,0.0,0.0,0.1603,0.4806,0.3584,0.0006,0.0,0.1107,0.0838,0.1854,0.1874,0.0826,0.0518,0.1321,0.1661,0.0322,0.0937,0.9904,0.988,appenninico,0.9377,0.9264,True
04425_01065,44.25,10.65,44.2,10.6,1.0,0.60511,0.03357,0.07841,0.00665,0.0,0.0,0.00315,8876,6365,0.71709,14399,1088.1,572.7,1832.9,228.9,15.32,0.0,0.0013,0.2272,0.4541,0.2978,0.0197,0.0,0.1505,0.0924,0.1399,0.1395,0.1031,0.068,0.1108,0.1957,0.1056,0.005,0.9915,0.9828,appenninico,0.9298,0.9138,True
04425_01075,44.25,10.75,44.2,10.7,1.0,0.41314,0.03837,0.04917,0.00945,0.0,0.0,0.00068,8888,4450,0.50068,14520,903.6,391.5,1875.1,311.7,14.09,0.0,0.1606,0.4381,0.2031,0.1766,0.0216,0.0,0.1881,0.1126,0.1818,0.2058,0.057,0.0172,0.0726,0.1649,0.1777,0.2156,0.9888,0.9759,appenninico,0.8722,0.8512,True
04425_01085,44.25,10.85,44.2,10.8,1.0,0.52507,0.0,0.00023,0.0,0.0,0.0,0.048,8875,4662,0.5253,14520,576.9,275.1,1131.9,161.3,11.53,0.0075,0.5999,0.3478,0.0448,0.0,0.0,0.0,0.1533,0.1281,0.1036,0.1261,0.1036,0.0926,0.1349,0.1578,0.0959,-0.0299,0.982,1.0,mediterraneo,0.8539,0.8539,True
04425_01095,44.25,10.95,44.2,10.9,1.0,0.45623,0.0,0.03358,0.0,0.0,0.0,0.01048,8875,4347,0.48981,14520,744.0,361.4,1128.9,145.2,11.4,0.0,0.1817,0.667,0.1512,0.0,0.0,0.0,0.1511,0.1082,0.1131,0.1226,0.1067,0.1284,0.1161,0.1538,0.0555,-0.0386,0.9679,0.9966,appenninico,0.8939,0.8909,True
04425_01105,44.25,11.05,44.2,11.0,1.0,0.46929,0.0,0.0,0.0,0.0,0.0,0.11665,8873,4164,0.46929,14641,520.0,206.5,1086.7,184.4,13.45,0.1083,0.5696,0.3027,0.0194,0.0,0.0,0.0,0.1079,0.093,0.19,0.1803,0.1411,0.0794,0.0916,0.1167,-0.073,0.1567,0.9777,1.0,mediterraneo,0.8278,0.8278,True
04425_01115,44.25,11.15,44.2,11.1,1.0,0.52886,0.0,0.01026,0.0,0.0,0.0,0.07057,8870,4782,0.53912,14399,439.2,167.2,822.1,135.5,12.48,0.1749,0.688,0.1371,0.0,0.0,0.0,0.0,0.1235,0.0923,0.1907,0.1249,0.066,0.0735,0.1673,0.1618,0.0979,0.0117,0.9695,0.999,mediterraneo,0.8044,0.8036,True
04425_01125,44.25,11.25,44.2,11.2,1.0,0.48806,0.00507,0.01442,0.0,0.0,0.0,0.00394,8876,4505,0.50755,14520,565.7,177.4,968.2,172.3,12.45,0.0688,0.4848,0.4306,0.0158,0.0,0.0,0.0,0.1256,0.1208,0.1527,0.0499,0.0328,0.1274,0.2223,0.1684,0.1777,-0.161,0.9804,0.9961,mediterraneo,0.8469,0.8436,True
04425_01135,44.25,11.35,44.2,11.3,1.0,0.43982,0.00992,0.00766,0.0089,0.0,0.0,0.02806,8874,4059,0.4574,14520,582.5,233.8,947.2,151.8,11.03,0.0241,0.5196,0.4512,0.005,0.0,0.0,0.0,0.143,0.1188,0.1572,0.1072,0.0469,0.0645,0.1571,0.2054,0.2056,-0.0325,0.9801,0.9937,mediterraneo,0.864,0.8586,True
04425_01145,44.25,11.45,44.2,11.4,1.0,0.38359,0.0,0.01183,0.14458,0.0,0.0,0.09759,8874,3509,0.39542,14520,487.1,208.2,961.7,136.8,11.55,0.0506,0.736,0.2092,0.0043,0.0,0.0,0.0,0.1515,0.1337,0.1824,0.1112,0.063,0.067,0.1288,0.1624,0.1773,0.0655,0.9811,0.9985,mediterraneo,0.8443,0.843,True
04425_01155,44.25,11.55,44.2,11.5,1.0,0.25214,0.0186,0.05174,0.02311,0.0,0.0,0.0514,8872,2861,0.32248,14641,335.2,83.7,703.2,125.8,12.21,0.4107,0.5702,0.0191,0.0,0.0,0.0,0.0,0.1516,0.098,0.1529,0.1302,0.0826,0.0914,0.1185,0.1748,0.1129,0.0088,0.9629,0.9776,mediterraneo,0.7277,0.7114,True
04425_01165,44.25,11.65,44.2,11.6,1.0,0.11645,0.01633,0.03401,0.0,0.0,0.0,0.10542,8879,1481,0.16679,14399,252.0,51.1,629.3,113.3,10.99,0.653,0.3469,0.0001,0.0,0.0,0.0,0.0,0.1608,0.1354,0.1422,0.1396,0.0818,0.0793,0.0989,0.162,0.1409,0.0722,0.9138,0.9653,mediterraneo,0.6541,0.6314,True
04435_00705,44.35,7.05,44.3,7.0,1.0,0.00361,0.23544,0.01998,0.15508,0.0,0.0,0.16704,8860,2295,0.25903,14400,1986.2,1028.3,2742.6,416.6,25.59,0.0,0.0,0.0,0.0342,0.2,0.211,0.5549,0.1119,0.1727,0.1124,0.1214,0.1456,0.121,0.1145,0.1005,-0.0156,0.0516,0.9957,0.7689,appenninico,0.2786,0.2142,True
04435_00715,44.35,7.15,44.3,7.1,1.0,0.0921,0.07043,0.01512,0.05011,0.08014,0.0,0.11682,8860,1574,0.17765,14400,1857.1,826.7,2616.6,424.4,25.2,0.0,0.0,0.0306,0.0701,0.149,0.3122,0.4381,0.1205,0.1688,0.1008,0.1359,0.2175,0.1562,0.0609,0.0396,-0.1629,0.122,0.9881,0.8966,appenninico,0.3282,0.2943,True
04435_00725,44.35,7.25,44.3,7.2,1.0,0.31414,0.01501,0.09696,0.0535,0.05554,0.0,0.16334,8859,3775,0.42611,14400,1431.8,733.3,2335.0,415.1,22.23,0.0,0.0,0.149,0.1612,0.3265,0.2539,0.1094,0.1567,0.1412,0.104,0.1418,0.2113,0.0916,0.0668,0.0865,-0.057,0.1103,0.9534,0.9798,appenninico,0.6586,0.6453,True
04435_00735,44.35,7.35,44.3,7.3,1.0,0.68145,0.01038,0.07089,0.0079,0.01072,0.0,0.06299,8859,6757,0.76272,14400,1069.8,657.3,1921.6,253.8,18.91,0.0,0.0,0.2749,0.4473,0.2432,0.0347,0.0,0.1367,0.1727,0.1244,0.12,0.1813,0.0934,0.0687,0.1028,-0.0027,0.121,0.9387,0.992,appenninico,0.9256,0.9182,True
04435_00745,44.35,7.45,44.3,7.4,1.0,0.51981,0.0,0.01603,0.0,0.0,0.0,0.02156,8857,4746,0.53584,14400,746.1,544.5,1444.2,168.5,11.31,0.0,0.1965,0.6178,0.1686,0.017,0.0,0.0,0.2045,0.1542,0.1484,0.1697,0.1029,0.0516,0.0531,0.1155,0.1417,0.2114,0.6955,0.9985,appenninico,0.8879,0.8866,True
04435_00755,44.35,7.55,44.3,7.5,1.0,0.21163,0.0,0.01084,0.0,0.0,0.0,0.00474,8860,1971,0.22247,14400,607.8,482.6,1159.0,106.4,4.82,0.0,0.6699,0.2997,0.0303,0.0,0.0,0.0,0.1722,0.1442,0.1354,0.1292,0.0428,0.0535,0.0935,0.2293,0.282,0.0399,0.3247,0.9976,appenninico,0.717,0.7153,True
04435_00765,44.35,7.65,44.3,7.6,1.0,0.15158,0.0,0.02223,0.0,0.0,0.0,0.0,8860,1540,0.17381,14400,561.5,428.4,1026.6,104.3,4.02,0.0,0.7562,0.2309,0.0128,0.0,0.0,0.0,0.2652,0.1817,0.1357,0.0651,0.0177,0.0397,0.079,0.2159,0.4683,0.0532,0.2988,0.9936,mediterraneo,0.8583,0.8528,True
04435_00775,44.35,7.75,44.3,7.7,1.0,0.38824,0.0,0.00666,0.0,0.0,0.0,0.0,8863,3500,0.3949,14400,584.2,417.0,1180.5,130.4,7.07,0.0,0.6583,0.3113,0.0304,0.0,0.0,0.0,0.1562,0.137,0.1742,0.103,0.0332,0.0567,0.1439,0.1959,0.2551,0.0225,0.5841,0.9992,mediterraneo,0.858,0.8573,True
04435_00785,44.35,7.85,44.3,7.8,1.0,0.48633,0.0,0.0,0.0,0.0,0.0,0.00915,8854,4306,0.48633,14400,594.9,362.3,1065.4,130.5,10.16,0.0,0.6031,0.3612,0.0358,0.0,0.0,0.0,0.1299,0.1229,0.1574,0.0791,0.0456,0.0827,0.1913,0.1911,0.1998,-0.0888,0.8933,1.0,mediterraneo,0.8592,0.8592,True
04435_00795,44.35,7.95,44.3,7.9,1.0,0.5981,0.0,0.03816,0.0,0.00102,0.0,0.01987,8858,5636,0.63626,14400,617.7,360.1,1081.8,158.7,12.27,0.0,0.5442,0.3864,0.0694,0.0,0.0,0.0,0.1453,0.17,0.1601,0.0832,0.0414,0.0921,0.143,0.1648,0.2214,0.015,0.9197,0.997,appenninico,0.763,0.7607,True
04435_00805,44.35,8.05,44.3,8.0,1.0,0.4237,0.0,0.14661,0.0,0.0,0.0,0.00293,8860,5053,0.57031,14520,599.1,359.7,1004.6,135.3,10.73,0.0,0.5439,0.4461,0.0099,0.0,0.0,0.0,0.1509,0.1238,0.124,0.0994,0.0746,0.1127,0.1534,0.1612,0.129,-0.0681,0.8968,0.9871,mediterraneo,0.8697,0.8585,True
04435_00815,44.35,8.15,44.3,8.1,1.0,0.69303,0.0,0.04558,0.0,0.0,0.0,0.02719,8864,6547,0.73861,14280,673.9,386.8,993.4,120.3,11.55,0.0,0.2702,0.6995,0.0303,0.0,0.0,0.0,0.1488,0.1382,0.1618,0.1214,0.082,0.0828,0.1113,0.1537,0.1311,0.0712,0.9452,0.9969,appenninico,0.8569,0.8542,True
04435_00825,44.35,8.25,44.3,8.2,1.0,0.61092,0.0,0.01557,0.0,0.0,0.0,0.08012,8862,5552,0.62649,14400,516.6,321.2,1011.1,117.5,11.16,0.0,0.7845,0.2105,0.005,0.0,0.0,0.0,0.1474,0.1573,0.1483,0.1078,0.0915,0.1012,0.124,0.1225,0.1103,0.0534,0.9183,0.9988,mediterraneo,0.8593,0.8583,True
04435_00835,44.35,8.35,44.3,8.3,1.0,0.85084,0.0,0.00011,0.0,0.0,0.0,0.03193,8863,7542,0.85095,14400,463.4,72.2,861.8,138.4,12.35,0.1072,0.7406,0.1522,0.0,0.0,0.0,0.0,0.1003,0.105,0.1474,0.1222,0.149,0.1273,0.1455,0.1034,-0.0802,-0.0016,0.9534,1.0,mediterraneo,0.8254,0.8254,True
04435_00845,44.35,8.45,44.3,8.4,0.9812,0.60713,0.0,0.07315,0.0,0.0,0.02472,0.02755,8858,6026,0.68028,14400,286.6,0.0,843.3,197.7,15.05,0.619,0.277,0.104,0.0,0.0,0.0,0.0,0.0794,0.1321,0.1479,0.1751,0.1684,0.1593,0.0892,0.0486,-0.2024,0.1331,0.9404,0.9946,mediterraneo,0.6695,0.6659,True
04435_00855,44.35,8.55,44.3,8.5,0.5657,0.10809,0.0,0.12717,0.0,0.0,0.07827,0.02767,8854,2083,0.23526,14520,116.3,0.0,646.1,140.9,7.41,0.8541,0.1455,0.0003,0.0,0.0,0.0,0.0,0.0511,0.0968,0.1454,0.1649,0.2069,0.2003,0.1031,0.0316,-0.332,0.0632,0.5472,0.973,mediterraneo,0.5937,0.5777,True
04435_00915,44.35,9.15,44.3,9.1,0.6159,0.32325,0.0,0.05147,0.0,0.0,0.02517,0.04447,8860,3320,0.37472,14280,157.4,0.0,715.3,169.3,12.84,0.774,0.2193,0.0067,0.0,0.0,0.0,0.0,0.0771,0.0968,0.1337,0.1407,0.1312,0.1487,0.1659,0.1059,-0.1191,-0.0428,0.6295,0.9931,mediterraneo,0.6181,0.6138,True
04435_00925,44.35,9.25,44.3,9.2,0.6903,0.39614,0.00992,0.02661,0.0,0.0,0.03372,0.03597,8868,3837,0.43267,14400,179.0,0.0,778.6,190.9,13.58,0.735,0.2362,0.0288,0.0,0.0,0.0,0.0,0.0842,0.1343,0.1463,0.1242,0.1395,0.1832,0.116,0.0723,-0.1279,0.0332,0.6882,0.9912,mediterraneo,0.6309,0.6253,True
04435_00935,44.35,9.35,44.3,9.3,0.9347,0.41855,0.00305,0.13324,0.0,0.0,0.00564,0.04806,8864,4918,0.55484,14400,220.7,0.0,756.9,177.5,15.48,0.7021,0.2595,0.0384,0.0,0.0,0.0,0.0,0.0959,0.1076,0.0983,0.1098,0.1396,0.1708,0.1681,0.1099,-0.0921,-0.116,0.8742,0.9866,mediterraneo,0.6413,0.6327,True
04435_00945,44.35,9.45,44.3,9.4,1.0,0.45803,0.01988,0.10055,0.07954,0.0,0.10021,0.1619,8851,5120,0.57846,14400,559.4,51.3,1357.7,250.9,18.71,0.1681,0.4088,0.3283,0.085,0.0099,0.0,0.0,0.0744,0.0697,0.1003,0.1174,0.1409,0.1839,0.1866,0.1267,-0.144,-0.1762,0.9934,0.9827,mediterraneo,0.7889,0.7753,True
04435_00955,44.35,9.55,44.3,9.5,1.0,0.60625,0.02483,0.01388,0.06805,0.0,0.00576,0.07877,8861,5715,0.64496,14520,610.5,274.0,1244.1,188.6,14.93,0.0108,0.5444,0.3486,0.0954,0.0008,0.0,0.0,0.1208,0.151,0.1738,0.1492,0.1111,0.1065,0.096,0.0916,-0.0026,0.1533,0.9797,0.9893,appenninico,0.7566,0.7485,True
04435_00965,44.35,9.65,44.3,9.6,1.0,0.71273,0.00907,0.09228,0.02086,0.0,0.0,0.06167,8821,7181,0.81408,14280,746.7,226.5,1625.3,310.1,17.54,0.0312,0.3473,0.3329,0.184,0.1042,0.0004,0.0,0.0461,0.0843,0.1076,0.1283,0.1159,0.1639,0.2582,0.0957,-0.1607,-0.1854,0.9906,0.9915,appenninico,0.8051,0.7983,True
04435_00975,44.35,9.75,44.3,9.7,1.0,0.69888,0.03999,0.0169,0.06669,0.0,0.0,0.00597,8877,6709,0.75577,14400,981.6,371.4,1586.4,270.2,17.43,0.0,0.0565,0.3864,0.3153,0.2418,0.0,0.0,0.0854,0.1026,0.1352,0.1568,0.1391,0.153,0.1211,0.1068,-0.1277,0.0126,0.9922,0.9857,appenninico,0.9218,0.9086,True
04435_00985,44.35,9.85,44.3,9.8,1.0,0.76092,0.0,0.02736,0.0,0.0,0.0,0.01509,8880,7000,0.78828,14400,572.2,189.7,1240.4,236.6,17.84,0.1488,0.4078,0.3408,0.1015,0.0011,0.0,0.0,0.1277,0.156,0.1778,0.1684,0.1428,0.0702,0.0513,0.1057,0.0022,0.2377,0.9688,0.9983,mediterraneo,0.7964,0.795,True
04435_00995,44.35,9.95,44.3,9.9,1.0,0.60315,0.0,0.00867,0.02083,0.0,0.0,0.00293,8880,5433,0.61182,14400,474.7,119.9,1834.0,298.8,12.44,0.3717,0.3301,0.1983,0.0794,0.0162,0.0044,0.0,0.0253,0.0448,0.0892,0.1556,0.1683,0.2155,0.2024,0.0989,-0.3141,-0.1987,0.8316,0.9993,mediterraneo,0.7154,0.7149,True
04435_01005,44.35,10.05,44.3,10.0,1.0,0.75912,0.00327,0.01836,0.11757,0.0,0.0,0.03176,8880,6933,0.78075,14520,1055.5,273.7,1845.3,414.1,22.17,0.0011,0.1778,0.2378,0.1649,0.3134,0.105,0.0,0.0943,0.124,0.0916,0.1449,0.128,0.1514,0.1896,0.0763,-0.1031,-0.068,0.9952,0.9978,appenninico,0.7957,0.7939,True
04435_01015,44.35,10.15,44.3,10.1,1.0,0.70079,0.01554,0.03345,0.0786,0.0,0.0,0.04381,8880,6658,0.74978,14280,1140.7,543.1,1985.0,267.8,18.8,0.0,0.0011,0.1965,0.426,0.31,0.0665,0.0,0.1272,0.104,0.1337,0.1567,0.1137,0.0884,0.1199,0.1565,0.0242,0.0258,0.9929,0.9926,appenninico,0.8968,0.8902,True
04435_01025,44.35,10.25,44.3,10.2,1.0,0.7088,0.01172,0.01983,0.11051,0.0,0.0,0.05509,8877,6572,0.74035,14400,1129.5,563.0,1971.0,243.3,16.06,0.0,0.0019,0.1824,0.4228,0.361,0.0318,0.0,0.1943,0.1361,0.119,0.122,0.0942,0.0666,0.1052,0.1626,0.1822,0.0345,0.9919,0.9947,appenninico,0.9136,0.9088,True
04435_01035,44.35,10.35,44.3,10.3,1.0,0.65832,0.0,0.039,0.00816,0.0,0.0,0.01474,8821,6151,0.69732,14400,918.3,442.8,1767.5,272.8,15.49,0.0,0.093,0.4462,0.3073,0.1283,0.0252,0.0,0.1556,0.1434,0.1618,0.1208,0.0807,0.0469,0.1156,0.1751,0.1843,0.0762,0.9857,0.9972,appenninico,0.9036,0.9011,True
04435_01045,44.35,10.45,44.3,10.4,1.0,0.51224,0.0,0.02855,0.02844,0.0,0.0,0.04164,8861,4792,0.54079,14400,818.5,384.2,1686.9,289.3,13.8,0.0,0.2651,0.3983,0.2215,0.1063,0.0088,0.0,0.1938,0.1155,0.1949,0.1454,0.0529,0.0289,0.1021,0.1666,0.225,0.1469,0.9867,0.9974,appenninico,0.8519,0.8497,True
04435_01055,44.35,10.55,44.3,10.5,1.0,0.40493,0.0,0.00926,0.0,0.0,0.0,0.01604,8851,3666,0.41419,14520,762.8,350.3,1404.9,207.3,12.09,0.0,0.2025,0.5911,0.1558,0.0506,0.0,0.0,0.1839,0.121,0.1296,0.1226,0.0924,0.0362,0.1101,0.2043,0.2154,0.0202,0.9913,0.9989,appenninico,0.8819,0.8809,True
04435_01065,44.35,10.65,44.3,10.6,1.0,0.46006,0.0,0.01523,0.00124,0.0,0.0,0.00068,8864,4213,0.47529,14280,738.0,283.5,1240.4,203.5,13.21,0.0024,0.2682,0.4943,0.2284,0.0067,0.0,0.0,0.1154,0.0968,0.172,0.1093,0.0451,0.0585,0.184,0.2189,0.1793,-0.0638,0.987,0.9984,appenninico,0.8652,0.8638,True
04435_01075,44.35,10.75,44.3,10.7,1.0,0.33108,0.0,0.0044,0.00327,0.0,0.0,0.01421,8868,2975,0.33548,14400,684.2,342.2,1015.5,121.2,11.12,0.0,0.2539,0.7079,0.0382,0.0,0.0,0.0,0.1087,0.1388,0.1436,0.16,0.1213,0.0943,0.1057,0.1277,-0.0044,0.0925,0.9674,0.9993,appenninico,0.863,0.8624,True
04435_01085,44.35,10.85,44.3,10.8,1.0,0.23352,0.0,0.01129,0.00124,0.0,0.0,0.06084,8860,2169,0.24481,14400,625.3,249.8,888.8,123.6,9.65,0.0084,0.3456,0.646,0.0,0.0,0.0,0.0,0.1079,0.1433,0.1881,0.1719,0.1088,0.0691,0.1095,0.1013,0.005,0.1853,0.9168,0.9977,appenninico,0.8232,0.8213,True
04435_01095,44.35,10.95,44.3,10.9,1.0,0.32961,0.0,0.00497,0.00294,0.0,0.0,0.08336,8853,2962,0.33458,14400,497.2,180.0,896.9,163.2,11.38,0.1359,0.5755,0.2886,0.0,0.0,0.0,0.0,0.1293,0.1001,0.1154,0.0884,0.0927,0.1192,0.1671,0.1879,0.0919,-0.1414,0.9534,0.9993,mediterraneo,0.8237,0.8231,True
04435_01105,44.35,11.05,44.3,11.0,1.0,0.34809,0.0,0.03963,0.01716,0.0,0.0,0.01163,8857,3434,0.38772,14520,591.2,232.2,902.4,148.0,10.32,0.0288,0.4566,0.5145,0.0001,0.0,0.0,0.0,0.1716,0.1454,0.1309,0.1413,0.1054,0.0467,0.1014,0.1572,0.1569,0.0941,0.958,0.9949,mediterraneo,0.8671,0.8627,True
04435_01115,44.35,11.15,44.3,11.1,1.0,0.50028,0.0,0.00113,0.00068,0.0,0.0,0.0514,8853,4439,0.50141,14280,445.8,128.5,813.7,143.2,13.6,0.1644,0.6733,0.1623,0.0,0.0,0.0,0.0,0.1392,0.1421,0.148,0.1527,0.1454,0.0984,0.0697,0.1046,-0.0082,0.1517,0.9707,0.9999,mediterraneo,0.8088,0.8087,True
04435_01125,44.35,11.25,44.3,11.2,1.0,0.53475,0.0,0.0,0.0,0.0,0.0,0.03125,8864,4740,0.53475,14400,288.4,83.0,661.4,121.3,12.72,0.5478,0.4491,0.0031,0.0,0.0,0.0,0.0,0.1069,0.1222,0.154,0.1284,0.093,0.1005,0.1526,0.1425,0.0396,0.0099,0.9286,1.0,mediterraneo,0.6858,0.6858,True
04435_01135,44.35,11.35,44.3,11.3,1.0,0.3739,0.0,0.0,0.01139,0.0,0.0,0.00609,8866,3315,0.3739,14400,310.9,115.4,679.0,99.5,10.92,0.4927,0.5003,0.0069,0.0,0.0,0.0,0.0,0.113,0.1336,0.1702,0.137,0.0624,0.064,0.1472,0.1726,0.1257,0.0475,0.9415,1.0,mediterraneo,0.7024,0.7024,True
04435_01145,44.35,11.45,44.3,11.4,1.0,0.33036,0.0,0.0,0.12051,0.0,0.0,0.19449,8854,2925,0.33036,14400,303.9,102.4,609.3,103.8,11.65,0.5286,0.471,0.0004,0.0,0.0,0.0,0.0,0.1154,0.1091,0.1654,0.1162,0.0731,0.101,0.1784,0.1414,0.0657,-0.0258,0.9562,1.0,mediterraneo,0.6914,0.6914,True
04435_01225,44.35,12.25,44.3,12.2,1.0,0.0,0.01117,0.09252,0.0,0.0,0.0,0.0,8863,919,0.10369,14400,0.6,-4.5,13.9,2.5,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.2857,0.0,0.0,0.4286,0.1429,0.0,-0.0758,-0.1251,0.0005,0.9285,mediterraneo,0.55,0.5107,True
04445_00695,44.45,6.95,44.4,6.9,0.8959,0.0,0.10905,0.00791,0.14849,0.0,0.0,0.119,8849,1035,0.11696,14280,2142.5,1186.7,2984.7,363.6,24.08,0.0,0.0,0.0,0.0011,0.0881,0.2533,0.6575,0.128,0.1778,0.1555,0.0932,0.1109,0.1983,0.0806,0.0557,-0.0228,0.0918,0.9938,0.7635,appenninico,0.1651,0.1261,True
04445_00705,44.45,7.05,44.4,7.0,1.0,0.0,0.31155,0.03697,0.12661,0.01673,0.0,0.208,8846,3083,0.34852,14280,1824.3,935.3,2737.3,411.0,26.15,0.0,0.0,0.0,0.0842,0.2345,0.2853,0.396,0.1374,0.1201,0.1524,0.144,0.1015,0.0733,0.1334,0.138,0.0682,0.0582,0.995,0.7712,appenninico,0.377,0.2907,True
04445_00715,44.45,7.15,44.4,7.1,1.0,0.06637,0.30413,0.1082,0.19152,0.0,0.0,0.13884,8845,4234,0.4787,14280,1768.6,773.5,2657.1,414.4,24.13,0.0,0.0,0.0142,0.088,0.2577,0.3026,0.3375,0.1404,0.1329,0.1425,0.0911,0.0596,0.0848,0.1689,0.1798,0.1823,-0.0618,0.9968,0.8299,appenninico,0.4181,0.347,True
04445_00725,44.45,7.25,44.4,7.2,1.0,0.46575,0.04024,0.24248,0.04985,0.03572,0.0,0.10118,8846,6621,0.74847,14280,1206.1,651.7,2208.4,311.1,23.79,0.0,0.0,0.1637,0.384,0.3263,0.1179,0.0081,0.1374,0.1749,0.1704,0.1197,0.1229,0.097,0.0698,0.1078,0.0634,0.1639,0.9922,0.9704,appenninico,0.8524,0.8272,True
04445_00735,44.45,7.35,44.4,7.3,1.0,0.42523,0.0267,0.13179,0.0,0.0,0.0,0.05928,8840,5160,0.58372,14280,828.9,567.2,1411.7,186.4,14.83,0.0,0.0662,0.6028,0.2905,0.0405,0.0,0.0,0.1291,0.1156,0.1547,0.1525,0.1878,0.0994,0.0903,0.0706,-0.1089,0.1368,0.8319,0.9773,appenninico,0.9373,0.916,True
04445_00785,44.45,7.85,44.4,7.8,1.0,0.14137,0.0,0.0,0.0,0.0,0.0,0.0,8842,1250,0.14137,14280,375.7,247.5,565.7,45.8,3.38,0.0877,0.9123,0.0,0.0,0.0,0.0,0.0,0.1301,0.0838,0.1251,0.265,0.0871,0.0163,0.0711,0.2216,0.0604,0.1323,0.3745,1.0,mediterraneo,0.8237,0.8237,True
04445_00795,44.45,7.95,44.4,7.9,1.0,0.30062,0.0,0.03245,0.0,0.0,0.0,0.01481,8845,2946,0.33307,14280,461.3,241.0,709.3,97.9,9.62,0.0438,0.8741,0.0821,0.0,0.0,0.0,0.0,0.1159,0.0969,0.1117,0.0846,0.0949,0.1501,0.1798,0.1661,0.0431,-0.1716,0.8662,0.9951,mediterraneo,0.841,0.8369,True
04445_00805,44.45,8.05,44.4,8.0,1.0,0.32644,0.0,0.07446,0.0,0.0,0.0,0.08384,8850,3548,0.4009,14399,638.8,354.5,895.0,89.7,11.75,0.0,0.3289,0.6711,0.0,0.0,0.0,0.0,0.1089,0.0862,0.1119,0.1107,0.1126,0.1503,0.1659,0.1534,-0.023,-0.1335,0.9679,0.9907,appenninico,0.8349,0.8271,True
04445_00815,44.45,8.15,44.4,8.1,1.0,0.44446,0.0,0.06109,0.0052,0.0,0.0,0.01471,8840,4469,0.50555,14161,559.5,325.9,868.5,117.9,12.33,0.0,0.5803,0.4197,0.0,0.0,0.0,0.0,0.098,0.1527,0.1396,0.0887,0.0967,0.1151,0.153,0.1561,0.0761,-0.037,0.9461,0.994,mediterraneo,0.871,0.8658,True
04445_00825,44.45,8.25,44.4,8.2,1.0,0.47811,0.0,0.07047,0.0,0.0,0.0,0.08404,8841,4850,0.54858,14280,473.9,264.6,790.3,118.6,10.79,0.0193,0.7889,0.1918,0.0,0.0,0.0,0.0,0.1295,0.1509,0.1497,0.131,0.1334,0.1231,0.0946,0.0879,-0.0175,0.1104,0.9245,0.9936,mediterraneo,0.8538,0.8483,True
04445_00835,44.45,8.35,44.4,8.3,1.0,0.49271,0.0,0.1859,0.0,0.0,0.0,0.03096,8849,6005,0.67861,14280,482.9,256.3,847.9,121.2,8.63,0.0397,0.8096,0.1507,0.0,0.0,0.0,0.0,0.1532,0.1256,0.0881,0.0753,0.0883,0.1104,0.1721,0.187,0.1561,-0.1584,0.9099,0.9863,mediterraneo,0.8456,0.834,True
04445_00845,44.45,8.45,44.4,8.4,1.0,0.55532,0.0113,0.06837,0.0,0.0,0.0,0.13369,8849,5619,0.63499,14280,515.9,240.4,890.8,112.0,10.67,0.0022,0.7737,0.2241,0.0,0.0,0.0,0.0,0.1354,0.1396,0.1383,0.0935,0.0864,0.1155,0.1569,0.1345,0.0999,-0.0338,0.9322,0.9902,mediterraneo,0.8605,0.8521,True
04445_00855,44.45,8.55,44.4,8.5,1.0,0.70391,0.03845,0.0138,0.04999,0.0,0.01719,0.07114,8842,6686,0.75616,14399,790.0,264.5,1284.0,213.6,13.28,0.001,0.2007,0.4874,0.2833,0.0276,0.0,0.0,0.1292,0.1039,0.1006,0.1003,0.1203,0.1481,0.1402,0.1574,0.0158,-0.1158,0.9785,0.9864,appenninico,0.8905,0.8784,True
04445_00865,44.45,8.65,44.4,8.6,0.989,0.3835,0.06463,0.03842,0.15921,0.0,0.10418,0.13638,8850,4306,0.48655,14161,678.5,0.0,1186.1,291.0,17.78,0.1436,0.1843,0.4239,0.2482,0.0,0.0,0.0,0.0997,0.1101,0.1166,0.1758,0.1582,0.1018,0.1282,0.1096,-0.0983,0.0463,0.9792,0.9628,appenninico,0.7974,0.7677,True
04445_00875,44.45,8.75,44.4,8.7,0.7892,0.28276,0.02184,0.00883,0.09131,0.0,0.0998,0.13815,8838,2770,0.31343,14280,298.9,0.0,990.5,251.1,12.99,0.5286,0.3335,0.1307,0.0073,0.0,0.0,0.0,0.0581,0.0888,0.1426,0.1665,0.1738,0.1625,0.1308,0.0769,-0.2355,0.0259,0.7658,0.9812,mediterraneo,0.6962,0.6831,True
