cell_id,lat,lon,dem_px,quota_media,quota_min,quota_max,quota_sd,pendenza_media,q_000_300,q_300_600,q_600_900,q_900_1200,q_1200_1600,q_1600_2000,q_2000_su,esp_n,esp_ne,esp_e,esp_se,esp_s,esp_so,esp_o,esp_no,northness,eastness,frac_pendente
040412_015112,40.4125,15.1125,900,608.9,225.4,1066.7,185.4,16.03,0.0156,0.6633,0.2022,0.1189,0.0,0.0,0.0,0.0714,0.0402,0.0011,0.0,0.1596,0.4542,0.1886,0.0848,-0.3629,-0.5333,0.9956
040412_015138,40.4125,15.1375,900,862.4,579.0,1135.9,142.0,15.11,0.0,0.0289,0.4678,0.5033,0.0,0.0,0.0,0.2027,0.0952,0.0022,0.0022,0.1635,0.2464,0.196,0.0918,-0.0296,-0.3778,0.9922
040412_015162,40.4125,15.1625,900,898.5,565.9,1197.5,126.5,15.43,0.0,0.0044,0.5022,0.4933,0.0,0.0,0.0,0.0379,0.388,0.3211,0.0513,0.1026,0.019,0.0167,0.0635,0.2052,0.568,0.9967
040412_015188,40.4125,15.1875,900,497.0,251.0,858.6,115.3,12.35,0.0233,0.7533,0.2233,0.0,0.0,0.0,0.0,0.1095,0.3442,0.4063,0.1095,0.0214,0.0,0.0,0.009,0.2866,0.747,0.9844
040412_015212,40.4125,15.2125,900,308.9,167.3,469.8,72.1,11.06,0.4744,0.5256,0.0,0.0,0.0,0.0,0.0,0.1339,0.2089,0.1623,0.0965,0.202,0.101,0.0341,0.0613,-0.0179,0.231,0.9789
040412_015238,40.4125,15.2375,900,209.0,117.0,438.2,73.1,10.35,0.8678,0.1322,0.0,0.0,0.0,0.0,0.0,0.0646,0.2366,0.1683,0.1146,0.0427,0.1024,0.1463,0.1244,0.1267,0.1014,0.9111
040412_015262,40.4125,15.2625,900,213.6,125.5,378.1,62.4,9.8,0.8722,0.1278,0.0,0.0,0.0,0.0,0.0,0.1126,0.257,0.1346,0.0343,0.1836,0.0588,0.1567,0.0624,0.0819,0.1,0.9078
040412_015288,40.4125,15.2875,900,253.4,152.2,461.3,78.9,8.32,0.7256,0.2744,0.0,0.0,0.0,0.0,0.0,0.056,0.0585,0.0204,0.0267,0.2036,0.2926,0.1387,0.2036,-0.2093,-0.4137,0.8733
040412_015312,40.4125,15.3125,900,399.8,197.1,574.3,93.0,10.47,0.17,0.83,0.0,0.0,0.0,0.0,0.0,0.0349,0.0135,0.0169,0.1396,0.3164,0.214,0.152,0.1126,-0.4492,-0.2641,0.9867
040412_015338,40.4125,15.3375,900,545.2,293.9,767.5,97.0,10.92,0.0022,0.7078,0.29,0.0,0.0,0.0,0.0,0.1512,0.0235,0.0011,0.0213,0.1232,0.252,0.2665,0.1613,-0.0448,-0.5295,0.9922
040412_015362,40.4125,15.3625,900,704.9,521.0,871.6,72.0,11.36,0.0,0.0744,0.9256,0.0,0.0,0.0,0.0,0.2261,0.054,0.0304,0.1699,0.1676,0.0979,0.063,0.1912,0.0404,-0.0732,0.9878
040412_015388,40.4125,15.3875,900,656.5,471.5,846.6,89.9,10.29,0.0,0.2933,0.7067,0.0,0.0,0.0,0.0,0.0,0.0045,0.0683,0.2464,0.2665,0.131,0.1702,0.1131,-0.455,-0.0993,0.9922
040412_015412,40.4125,15.4125,900,866.4,660.1,1217.6,118.9,12.36,0.0,0.0,0.5956,0.4022,0.0022,0.0,0.0,0.0403,0.0207,0.0299,0.0127,0.0276,0.2888,0.4005,0.1795,-0.074,-0.691,0.9656
040412_015438,40.4125,15.4375,900,1084.1,745.4,1447.8,182.1,20.09,0.0,0.0,0.1778,0.5144,0.3078,0.0,0.0,0.2691,0.2018,0.037,0.0561,0.1827,0.1233,0.0482,0.0818,0.1707,0.0188,0.9911
040412_015462,40.4125,15.4625,900,834.1,503.9,1454.1,235.6,18.42,0.0,0.13,0.58,0.1744,0.1156,0.0,0.0,0.2817,0.5056,0.147,0.0323,0.0312,0.0,0.0,0.0022,0.5946,0.5605,0.9978
040412_015488,40.4125,15.4875,900,524.7,456.7,855.9,66.2,6.64,0.0,0.8578,0.1422,0.0,0.0,0.0,0.0,0.1087,0.4945,0.2992,0.0362,0.052,0.0094,0.0,0.0,0.364,0.6856,0.7056
040412_015512,40.4125,15.5125,900,456.4,448.6,479.6,5.5,0.51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
040412_015538,40.4125,15.5375,900,447.6,445.3,456.6,2.1,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
040412_015562,40.4125,15.5625,900,465.9,445.6,618.6,31.6,2.41,0.0,0.9978,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0288,0.6906,0.2806,0.0,-0.5096,-0.8068,0.3089
040412_015588,40.4125,15.5875,900,743.0,446.3,1241.8,201.8,18.42,0.0,0.28,0.4733,0.2344,0.0122,0.0,0.0,0.0047,0.0,0.0,0.0024,0.1398,0.3948,0.3161,0.1422,-0.3184,-0.7113,0.9456
040412_015612,40.4125,15.6125,900,1206.5,768.8,1449.5,121.7,20.27,0.0,0.0,0.02,0.4111,0.5689,0.0,0.0,0.1359,0.0122,0.0156,0.118,0.2183,0.1158,0.147,0.2372,-0.0697,-0.2838,0.9978
040412_015638,40.4125,15.6375,900,1227.4,999.8,1443.7,98.8,14.74,0.0,0.0,0.0,0.4067,0.5933,0.0,0.0,0.0476,0.145,0.2446,0.1699,0.1065,0.1461,0.1212,0.0193,-0.1735,0.2429,0.9811
040412_015662,40.4125,15.6625,900,1066.0,844.4,1325.1,131.7,11.73,0.0,0.0,0.11,0.6722,0.2178,0.0,0.0,0.3322,0.284,0.0797,0.0112,0.0213,0.0595,0.055,0.1571,0.5875,0.0847,0.99
040412_015688,40.4125,15.6875,900,1046.7,830.7,1338.3,135.1,14.0,0.0,0.0,0.1711,0.6578,0.1711,0.0,0.0,0.2039,0.2673,0.1221,0.0161,0.0219,0.0196,0.1636,0.1855,0.4929,0.0199,0.9644
040412_015712,40.4125,15.7125,900,923.0,656.2,1254.8,114.7,14.78,0.0,0.0,0.3867,0.5933,0.02,0.0,0.0,0.0885,0.2471,0.3011,0.1448,0.0908,0.0747,0.0218,0.031,0.0421,0.5084,0.9667
040412_015738,40.4125,15.7375,900,723.5,650.8,886.4,53.8,8.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0029,0.0215,0.1506,0.1306,0.1148,0.2152,0.3242,0.0402,-0.3407,-0.2488,0.7744
040412_015762,40.4125,15.7625,900,946.4,694.7,1229.2,121.7,13.23,0.0,0.0,0.3733,0.6178,0.0089,0.0,0.0,0.0249,0.0102,0.0034,0.0441,0.1616,0.3254,0.3254,0.1051,-0.3179,-0.6057,0.9833
040412_015788,40.4125,15.7875,900,1233.0,953.0,1626.1,122.9,17.45,0.0,0.0,0.0,0.4189,0.5767,0.0044,0.0,0.0301,0.01,0.0903,0.078,0.1293,0.4292,0.1683,0.0647,-0.4241,-0.3671,0.9967
040412_015812,40.4125,15.8125,900,1555.3,1068.3,1823.5,152.0,21.2,0.0,0.0,0.0,0.0333,0.5733,0.3933,0.0,0.0201,0.0604,0.2931,0.0705,0.0548,0.245,0.1868,0.0694,-0.166,-0.0272,0.9933
040412_015838,40.4125,15.8375,900,1354.3,1042.6,1603.5,144.4,15.55,0.0,0.0,0.0,0.1867,0.81,0.0033,0.0,0.065,0.296,0.3857,0.0751,0.0448,0.0818,0.0269,0.0247,0.1506,0.5577,0.9911
040412_015862,40.4125,15.8625,900,1088.2,853.8,1365.9,119.0,11.02,0.0,0.0,0.05,0.7556,0.1944,0.0,0.0,0.2256,0.0978,0.1889,0.0,0.0,0.0,0.07,0.4178,0.6123,-0.1248,1.0
040412_015888,40.4125,15.8875,900,1264.6,938.7,1602.1,149.5,12.64,0.0,0.0,0.0,0.3567,0.6422,0.0011,0.0,0.3694,0.0391,0.0179,0.0067,0.0033,0.0469,0.1741,0.3426,0.6171,-0.406,0.9956
040412_015912,40.4125,15.9125,900,1337.7,1176.1,1495.5,74.5,9.93,0.0,0.0,0.0,0.0189,0.9811,0.0,0.0,0.2114,0.1705,0.1852,0.0841,0.1057,0.0284,0.0341,0.1807,0.2883,0.1896,0.9778
040412_015938,40.4125,15.9375,900,1192.2,991.3,1337.5,67.9,9.09,0.0,0.0,0.0,0.4789,0.5211,0.0,0.0,0.178,0.186,0.1251,0.2342,0.1206,0.0436,0.0034,0.1091,0.0726,0.334,0.9678
040412_015962,40.4125,15.9625,900,1159.2,1009.5,1312.3,57.2,10.2,0.0,0.0,0.0,0.7422,0.2578,0.0,0.0,0.2607,0.0927,0.0498,0.2306,0.0973,0.0232,0.022,0.2236,0.2161,0.0967,0.9589
040412_015988,40.4125,15.9875,900,1055.4,789.0,1285.5,110.5,12.0,0.0,0.0,0.0944,0.8044,0.1011,0.0,0.0,0.0954,0.2043,0.1515,0.2065,0.2772,0.0572,0.0045,0.0034,-0.2341,0.4229,0.99
040412_016012,40.4125,16.0125,900,1010.8,717.0,1229.8,124.9,13.38,0.0,0.0,0.2289,0.7411,0.03,0.0,0.0,0.0,0.0571,0.1568,0.0873,0.1915,0.374,0.1333,0.0,-0.4988,-0.1585,0.9922
040412_016038,40.4125,16.0375,900,848.4,651.6,1076.8,105.1,10.56,0.0,0.0,0.66,0.34,0.0,0.0,0.0,0.0,0.12,0.5886,0.2455,0.0056,0.0404,0.0,0.0,-0.1137,0.8324,0.9911
040412_016062,40.4125,16.0625,930,852.7,618.3,1136.2,128.1,11.92,0.0,0.0,0.6129,0.3871,0.0,0.0,0.0,0.0066,0.0153,0.0469,0.0142,0.0349,0.5262,0.3504,0.0055,-0.3957,-0.6845,0.9849
040412_016087,40.4125,16.0875,870,1001.9,825.3,1096.2,50.2,8.73,0.0,0.0,0.0506,0.9494,0.0,0.0,0.0,0.0984,0.1585,0.2317,0.1729,0.0852,0.0972,0.1128,0.0432,-0.0531,0.2494,0.9575
040412_016112,40.4125,16.1125,900,946.1,720.7,1076.1,86.6,10.76,0.0,0.0,0.2744,0.7256,0.0,0.0,0.0,0.1751,0.1187,0.1233,0.076,0.0599,0.0541,0.0945,0.2984,0.321,-0.0784,0.9644
040412_016138,40.4125,16.1375,900,866.5,532.2,1069.6,133.2,16.55,0.0,0.0378,0.4144,0.5478,0.0,0.0,0.0,0.0971,0.2438,0.2957,0.1332,0.1196,0.0508,0.0214,0.0384,0.0382,0.4918,0.9844
040412_016163,40.4125,16.1625,900,777.0,512.3,966.3,117.4,16.09,0.0,0.0933,0.7267,0.18,0.0,0.0,0.0,0.0023,0.0529,0.1633,0.0856,0.0946,0.259,0.3164,0.0259,-0.2822,-0.2687,0.9867
040412_016188,40.4125,16.1875,930,706.5,477.8,976.6,111.9,13.22,0.0,0.2054,0.7333,0.0613,0.0,0.0,0.0,0.0,0.013,0.1112,0.0529,0.1393,0.3445,0.3121,0.027,-0.4184,-0.4205,0.9957
040412_016212,40.4125,16.2125,870,785.3,577.5,968.2,70.7,12.55,0.0,0.0069,0.9575,0.0356,0.0,0.0,0.0,0.0664,0.0886,0.1865,0.1585,0.1515,0.1457,0.1457,0.0571,-0.1992,0.073,0.9862
040412_016238,40.4125,16.2375,900,646.2,414.8,917.5,120.3,12.73,0.0,0.3933,0.6011,0.0056,0.0,0.0,0.0,0.2034,0.3497,0.2726,0.0749,0.0145,0.0,0.0257,0.0592,0.4427,0.5111,0.9944
040412_016262,40.4125,16.2625,900,477.7,329.9,610.0,61.8,10.03,0.0,0.9956,0.0044,0.0,0.0,0.0,0.0,0.2892,0.1071,0.1014,0.1279,0.1901,0.0622,0.0484,0.0737,0.0864,0.1315,0.9644
040412_016288,40.4125,16.2875,900,432.9,249.8,651.5,101.8,11.99,0.0889,0.8411,0.07,0.0,0.0,0.0,0.0,0.1495,0.2511,0.1176,0.0868,0.0731,0.097,0.0445,0.1804,0.2474,0.122,0.9733
040412_016512,40.4125,16.5125,900,195.5,93.6,400.8,75.1,8.79,0.87,0.13,0.0,0.0,0.0,0.0,0.0,0.0309,0.0742,0.1224,0.1298,0.2052,0.2645,0.1335,0.0396,-0.3684,-0.0758,0.8989
040412_016538,40.4125,16.5375,900,116.8,52.3,316.1,48.8,5.71,0.9967,0.0033,0.0,0.0,0.0,0.0,0.0,0.0927,0.204,0.3052,0.1366,0.1197,0.0573,0.0337,0.0506,0.0379,0.4417,0.6589
040412_016562,40.4125,16.5625,930,72.0,29.5,165.4,33.0,3.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2505,0.3582,0.1187,0.0176,0.0,0.0,0.0703,0.1846,0.6371,0.1971,0.4892
040412_016588,40.4125,16.5875,870,51.3,27.9,114.5,19.1,2.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2297,0.0541,0.125,0.1959,0.027,0.0135,0.0709,0.2838,0.3137,0.0269,0.3402
040412_016612,40.4125,16.6125,900,45.8,25.7,115.3,18.3,3.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1424,0.184,0.0772,0.0831,0.1157,0.2166,0.1098,0.0712,0.0004,-0.05,0.3744
040412_016638,40.4125,16.6375,900,58.5,21.0,197.0,36.3,4.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0356,0.1509,0.1363,0.2159,0.3312,0.1237,0.0063,-0.5224,-0.1043,0.53
040412_016662,40.4125,16.6625,900,75.5,21.1,171.9,46.8,5.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038,0.0192,0.1769,0.1077,0.1288,0.1788,0.3615,0.0231,-0.3232,-0.238,0.5778
040412_016688,40.4125,16.6875,930,106.2,33.7,153.5,31.7,5.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0337,0.0892,0.1465,0.3064,0.1902,0.133,0.0808,0.0202,-0.3914,0.2446,0.6387
040412_016712,40.4125,16.7125,870,98.7,43.1,126.9,19.5,3.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0976,0.0813,0.168,0.1084,0.1653,0.1192,0.2466,0.0136,-0.1342,-0.0289,0.4241
040412_016738,40.4125,16.7375,900,74.6,28.3,111.0,19.2,3.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0405,0.3851,0.0946,0.0304,0.1081,0.3243,0.0034,0.0135,-0.0748,0.1721,0.3289
040412_016762,40.4125,16.7625,900,52.6,23.8,70.6,9.2,1.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.0943,0.0283,0.0472,0.3302,0.1604,0.2736,-0.0368,-0.4223,0.1178
040412_016788,40.4125,16.7875,900,37.4,14.8,49.3,8.4,0.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.5278,-0.3486,0.0044
040438_008912,40.4375,8.9125,870,561.2,403.1,761.9,74.8,9.38,0.0,0.7276,0.2724,0.0,0.0,0.0,0.0,0.1046,0.0517,0.0353,0.0071,0.0423,0.0717,0.2938,0.3937,0.3318,-0.5543,0.9782
040438_008938,40.4375,8.9375,870,720.3,594.7,762.6,37.5,6.47,0.0,0.0046,0.9954,0.0,0.0,0.0,0.0,0.0336,0.0588,0.2202,0.1059,0.0639,0.0992,0.2101,0.2084,0.0138,-0.0981,0.6839
040438_008962,40.4375,8.9625,899,728.2,613.3,831.1,47.0,6.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.151,0.1145,0.0938,0.0365,0.0329,0.0536,0.1181,0.3995,0.4247,-0.2365,0.9132
040438_008988,40.4375,8.9875,841,840.3,668.3,1050.6,77.0,11.14,0.0,0.0,0.761,0.239,0.0,0.0,0.0,0.1942,0.2002,0.0408,0.0,0.0,0.0743,0.247,0.2434,0.47,-0.2979,0.9917
040438_009012,40.4375,9.0125,870,964.7,677.0,1163.5,112.2,15.03,0.0,0.0,0.2954,0.7046,0.0,0.0,0.0,0.1079,0.0754,0.1125,0.0998,0.0661,0.0336,0.2425,0.2622,0.2093,-0.2133,0.9908
040438_009038,40.4375,9.0375,870,731.9,388.9,1053.6,184.6,16.38,0.0,0.2747,0.4632,0.2621,0.0,0.0,0.0,0.0,0.0429,0.4756,0.3411,0.1265,0.0139,0.0,0.0,-0.3698,0.7513,0.9908
040438_009062,40.4375,9.0625,870,372.1,267.2,597.5,75.1,6.83,0.1667,0.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.3061,0.4515,0.1468,0.0235,0.0,0.0,-0.4479,0.685,0.8299
040438_009088,40.4375,9.0875,899,285.8,244.7,354.7,21.8,2.31,0.7542,0.2458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328,0.2796,0.1075,0.2688,0.0161,0.0,-0.4964,0.3344,0.2069
040438_009112,40.4375,9.1125,841,257.8,242.1,294.0,9.0,1.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.2703,0.2432,0.1081,0.2162,0.0541,0.0811,-0.3751,0.1746,0.044
040438_009138,40.4375,9.1375,870,281.7,249.9,335.9,21.7,2.66,0.7828,0.2172,0.0,0.0,0.0,0.0,0.0,0.0613,0.0,0.0226,0.0129,0.1452,0.3032,0.1258,0.329,-0.0776,-0.5457,0.3563
040438_009162,40.4375,9.1625,870,312.7,269.5,420.9,30.7,3.43,0.4345,0.5655,0.0,0.0,0.0,0.0,0.0,0.0943,0.0142,0.0142,0.1179,0.25,0.3325,0.0802,0.0967,-0.3947,-0.2833,0.4874
040438_009188,40.4375,9.1875,870,401.2,290.5,578.9,70.0,9.73,0.023,0.977,0.0,0.0,0.0,0.0,0.0,0.0817,0.0048,0.0325,0.1791,0.1587,0.2536,0.1923,0.0974,-0.3215,-0.2921,0.9563
040438_009212,40.4375,9.2125,899,472.2,337.5,629.2,63.6,8.19,0.0,0.9755,0.0245,0.0,0.0,0.0,0.0,0.0623,0.0355,0.0269,0.1186,0.209,0.1883,0.2176,0.1418,-0.239,-0.3141,0.9099
040438_009238,40.4375,9.2375,841,509.3,382.7,653.6,79.5,9.76,0.0,0.7967,0.2033,0.0,0.0,0.0,0.0,0.0747,0.0296,0.0232,0.2474,0.2539,0.1044,0.1392,0.1276,-0.3261,-0.0887,0.9227
040438_009262,40.4375,9.2625,870,638.6,443.4,783.4,84.8,10.3,0.0,0.3253,0.6747,0.0,0.0,0.0,0.0,0.047,0.0326,0.0241,0.1291,0.2123,0.2292,0.2123,0.1134,-0.3217,-0.3194,0.9529
040438_009288,40.4375,9.2875,870,662.1,517.6,773.4,64.8,9.47,0.0,0.2241,0.7759,0.0,0.0,0.0,0.0,0.0809,0.0061,0.0343,0.2525,0.2402,0.1556,0.0968,0.1336,-0.3498,-0.0791,0.9379
040438_009312,40.4375,9.3125,870,662.7,563.5,768.1,54.1,8.7,0.0,0.1701,0.8299,0.0,0.0,0.0,0.0,0.1852,0.0964,0.0839,0.1627,0.1502,0.1039,0.0626,0.1552,0.0376,0.0217,0.9184
040438_009338,40.4375,9.3375,899,709.9,588.6,853.7,55.7,7.04,0.0,0.0167,0.9833,0.0,0.0,0.0,0.0,0.1332,0.1118,0.0488,0.025,0.0345,0.1308,0.2806,0.2354,0.2319,-0.4103,0.9355
040438_009362,40.4375,9.3625,841,755.9,597.6,883.9,55.4,6.87,0.0,0.0012,0.9988,0.0,0.0,0.0,0.0,0.1642,0.2537,0.1276,0.088,0.0792,0.0587,0.11,0.1188,0.2491,0.1441,0.8109
040438_009388,40.4375,9.3875,870,708.5,401.9,839.7,106.8,11.7,0.0,0.1908,0.8092,0.0,0.0,0.0,0.0,0.0275,0.0432,0.1466,0.3246,0.1662,0.1361,0.072,0.0838,-0.3743,0.1834,0.8782
040438_009512,40.4375,9.5125,870,482.0,210.6,960.1,169.1,19.34,0.1172,0.6805,0.1782,0.0241,0.0,0.0,0.0,0.0277,0.0104,0.0704,0.2284,0.2699,0.1476,0.1949,0.0507,-0.4799,-0.1081,0.9966
040438_009538,40.4375,9.5375,870,259.1,101.6,728.0,116.8,13.35,0.6943,0.2885,0.0172,0.0,0.0,0.0,0.0,0.0327,0.1157,0.2151,0.3472,0.2176,0.0377,0.0176,0.0164,-0.3792,0.4913,0.9138
040438_009562,40.4375,9.5625,870,230.2,123.6,450.1,81.2,12.29,0.7805,0.2195,0.0,0.0,0.0,0.0,0.0,0.0939,0.0102,0.0063,0.1751,0.1155,0.0787,0.0964,0.4239,0.1017,-0.3208,0.9057
040438_009588,40.4375,9.5875,899,267.5,80.9,558.3,106.4,14.82,0.6529,0.3471,0.0,0.0,0.0,0.0,0.0,0.0958,0.0259,0.1105,0.2886,0.1454,0.1691,0.0981,0.0665,-0.3155,0.0496,0.9867
040438_009612,40.4375,9.6125,841,190.2,67.5,418.1,70.7,10.99,0.9132,0.0868,0.0,0.0,0.0,0.0,0.0,0.0415,0.0969,0.2289,0.2855,0.166,0.0553,0.0478,0.078,-0.2563,0.3665,0.9453
040438_009638,40.4375,9.6375,870,92.0,29.5,186.7,39.7,6.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108,0.0926,0.2747,0.1914,0.1204,0.1188,0.1404,0.0509,-0.2505,0.2196,0.7448
040438_009662,40.4375,9.6625,870,102.1,30.3,251.2,44.2,5.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0544,0.0413,0.015,0.0657,0.2045,0.349,0.2045,0.0657,-0.3932,-0.4177,0.6126
040438_009688,40.4375,9.6875,870,144.8,46.3,283.3,33.2,5.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0688,0.0709,0.0628,0.1174,0.2611,0.168,0.1417,0.1093,-0.2844,-0.1485,0.5678
040438_009712,40.4375,9.7125,899,166.7,107.4,331.9,41.5,5.91,0.9933,0.0067,0.0,0.0,0.0,0.0,0.0,0.0603,0.2034,0.1552,0.069,0.1552,0.1741,0.1621,0.0207,-0.0943,0.0444,0.6452
040438_009738,40.4375,9.7375,841,95.9,16.8,264.0,50.6,6.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0844,0.2777,0.2496,0.1248,0.1494,0.0756,0.0264,0.0123,-0.0204,0.4526,0.6766
040438_009762,40.4375,9.7625,870,33.4,0.0,136.7,20.4,3.49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1346,0.1346,0.1662,0.2084,0.1214,0.1055,0.0633,0.066,-0.0682,0.2313,0.4356
040438_009788,40.4375,9.7875,870,3.7,0.0,43.0,6.1,0.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769,0.1923,0.4615,0.1923,0.0769,0.0,0.0,0.0,0.0487,0.7525,0.0299
040438_015012,40.4375,15.0125,870,18.6,10.2,32.1,4.5,0.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
040438_015038,40.4375,15.0375,870,33.9,19.9,206.9,20.0,2.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1173,0.8571,0.0255,-0.0021,-0.9608,0.2253
040438_015062,40.4375,15.0625,870,331.4,74.1,713.5,168.3,17.69,0.4966,0.4034,0.1,0.0,0.0,0.0,0.0,0.2596,0.0081,0.0,0.0012,0.0463,0.2769,0.3395,0.0684,0.0725,-0.5975,0.992
040438_015088,40.4375,15.0875,870,661.9,265.1,1070.5,190.8,21.04,0.0046,0.3931,0.4724,0.1299,0.0,0.0,0.0,0.4591,0.0794,0.0,0.0,0.0391,0.2543,0.0334,0.1346,0.4004,-0.2441,0.9989
040438_015112,40.4375,15.1125,870,717.8,247.7,1079.5,219.4,17.78,0.0287,0.2977,0.3989,0.2747,0.0,0.0,0.0,0.6182,0.2503,0.0115,0.0012,0.0346,0.0115,0.0,0.0727,0.8257,0.1338,0.9966
040438_015138,40.4375,15.1375,870,568.3,140.2,948.1,233.0,16.83,0.1851,0.3161,0.4874,0.0115,0.0,0.0,0.0,0.6336,0.2882,0.0315,0.0,0.0,0.0023,0.014,0.0303,0.8818,0.2263,0.9851
040438_015162,40.4375,15.1625,870,426.3,145.2,913.0,206.9,14.83,0.4437,0.2977,0.2563,0.0023,0.0,0.0,0.0,0.4576,0.2602,0.0685,0.0639,0.0279,0.0046,0.0256,0.0918,0.6426,0.2259,0.9897
040438_015188,40.4375,15.1875,870,235.0,99.9,615.9,120.0,10.8,0.7655,0.231,0.0034,0.0,0.0,0.0,0.0,0.2616,0.3411,0.187,0.0672,0.0611,0.0122,0.0171,0.0526,0.4333,0.4421,0.9402
040438_015212,40.4375,15.2125,870,169.8,93.6,342.1,55.4,6.37,0.9736,0.0264,0.0,0.0,0.0,0.0,0.0,0.2448,0.3394,0.096,0.0014,0.0,0.0028,0.153,0.1627,0.6342,0.0606,0.8264
040438_015238,40.4375,15.2375,870,214.0,103.6,541.1,92.6,8.84,0.8494,0.1506,0.0,0.0,0.0,0.0,0.0,0.0277,0.0748,0.0072,0.0,0.0832,0.4632,0.3221,0.0217,-0.3091,-0.6159,0.9529
040438_015262,40.4375,15.2625,870,420.2,207.6,654.4,126.3,11.42,0.2322,0.6713,0.0966,0.0,0.0,0.0,0.0,0.0012,0.0104,0.0405,0.1214,0.4301,0.2601,0.1318,0.0046,-0.7012,-0.1915,0.9943
040438_015288,40.4375,15.2875,870,301.2,160.1,534.7,87.2,12.44,0.5195,0.4805,0.0,0.0,0.0,0.0,0.0,0.0201,0.0248,0.1998,0.3144,0.1856,0.0508,0.0118,0.1927,-0.2783,0.2643,0.9724
040438_015312,40.4375,15.3125,870,318.0,192.6,564.4,93.7,10.09,0.5483,0.4517,0.0,0.0,0.0,0.0,0.0,0.2249,0.1222,0.0697,0.0917,0.099,0.0281,0.0917,0.2726,0.3264,-0.0811,0.9402
040438_015338,40.4375,15.3375,870,373.6,246.4,568.1,71.3,8.38,0.1575,0.8425,0.0,0.0,0.0,0.0,0.0,0.2779,0.0344,0.0,0.0,0.1639,0.1318,0.0962,0.2957,0.2576,-0.3973,0.9678
040438_015362,40.4375,15.3625,870,504.0,313.4,715.8,95.8,11.28,0.0,0.8057,0.1943,0.0,0.0,0.0,0.0,0.1569,0.0542,0.0,0.0092,0.0738,0.1742,0.2653,0.2664,0.1972,-0.5283,0.9966
040438_015388,40.4375,15.3875,870,777.0,549.1,993.5,88.9,10.91,0.0,0.0195,0.8885,0.092,0.0,0.0,0.0,0.2016,0.0012,0.0,0.0059,0.0528,0.211,0.2368,0.2907,0.2146,-0.5981,0.9805
040438_015412,40.4375,15.4125,870,983.8,825.1,1269.6,74.8,10.55,0.0,0.0,0.1437,0.846,0.0103,0.0,0.0,0.1282,0.0183,0.0171,0.0232,0.1245,0.16,0.3223,0.2063,0.0219,-0.5481,0.9414
040438_015438,40.4375,15.4375,870,1157.7,802.1,1471.6,141.9,18.09,0.0,0.0,0.0391,0.5356,0.4253,0.0,0.0,0.0081,0.0815,0.1944,0.1804,0.2596,0.1281,0.1222,0.0256,-0.3957,0.1452,0.9874
040438_015462,40.4375,15.4625,870,753.5,487.6,1144.4,173.1,16.26,0.0,0.2126,0.5437,0.2437,0.0,0.0,0.0,0.0291,0.1793,0.213,0.2992,0.2386,0.0407,0.0,0.0,-0.3384,0.557,0.9874
040438_015488,40.4375,15.4875,870,549.4,451.3,671.6,56.3,7.17,0.0,0.7678,0.2322,0.0,0.0,0.0,0.0,0.0571,0.1441,0.3081,0.2025,0.1652,0.1081,0.0,0.0149,-0.2389,0.477,0.9253
040438_015512,40.4375,15.5125,870,450.6,443.0,519.9,11.8,1.13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0459,0.2936,0.2844,0.3761,0.0,0.0,0.0,0.0,-0.0005,0.7965,0.1253
