cell_id,parent_id,lat_min,lon_min,quota_media,delta_quota,bosco_frac,northness,idoneita_ospite,macroregione
037062_014912,03705_01495,37.05,14.9,613.4,47.1,0.18035,0.2948,0.8498,appenninico
037062_014938,03705_01495,37.05,14.925,552.9,-13.4,0.24838,0.3691,0.8532,mediterraneo
037062_014988,03705_01495,37.05,14.975,555.9,-10.4,0.17286,-0.1732,0.8503,mediterraneo
037062_015012,03705_01505,37.05,15.0,537.0,111.3,0.35065,-0.2022,0.8526,mediterraneo
037062_015038,03705_01505,37.05,15.025,487.9,62.2,0.21359,-0.4004,0.85,mediterraneo
037062_015062,03705_01505,37.05,15.05,416.0,-9.7,0.33929,-0.2738,0.85,mediterraneo
037062_015088,03705_01505,37.05,15.075,303.3,-122.4,0.22006,0.046,0.7065,mediterraneo
037088_014412,03705_01445,37.075,14.4,181.5,38.6,0.22347,-0.1571,0.5025,mediterraneo
037088_014438,03705_01445,37.075,14.425,170.6,27.7,0.36438,-0.2033,0.5457,mediterraneo
037088_014462,03705_01445,37.075,14.45,179.1,36.2,0.85089,-0.3315,0.5416,mediterraneo
037088_014488,03705_01445,37.075,14.475,221.0,78.1,0.3591,-0.3637,0.5488,mediterraneo
037088_014712,03705_01475,37.075,14.7,589.9,-56.1,0.47727,-0.0431,0.653,mediterraneo
037088_014738,03705_01475,37.075,14.725,632.2,-13.8,0.5228,0.3065,0.634,appenninico
037088_014938,03705_01495,37.075,14.925,490.8,-75.5,0.30032,-0.1235,0.85,mediterraneo
037088_014962,03705_01495,37.075,14.95,526.3,-40.0,0.22456,-0.2215,0.85,mediterraneo
037088_015012,03705_01505,37.075,15.0,589.9,164.2,0.1461,-0.092,0.8671,mediterraneo
037088_015038,03705_01505,37.075,15.025,512.6,86.9,0.39482,-0.1966,0.8524,mediterraneo
037088_015062,03705_01505,37.075,15.05,384.8,-40.9,0.44318,0.1166,0.8367,mediterraneo
037088_015088,03705_01505,37.075,15.075,286.3,-139.4,0.17045,-0.103,0.6687,mediterraneo
037112_014412,03715_01445,37.1,14.4,230.5,-34.8,0.20588,-0.1703,0.5446,mediterraneo
037112_014438,03715_01445,37.1,14.425,238.7,-26.6,0.30337,-0.2581,0.55,mediterraneo
037112_014462,03715_01445,37.1,14.45,192.1,-73.2,0.35017,-0.1899,0.5297,mediterraneo
037112_014488,03715_01445,37.1,14.475,258.1,-7.2,0.28222,0.5939,0.5466,mediterraneo
037112_014512,03715_01455,37.1,14.5,291.9,-55.2,0.48315,-0.1154,0.654,mediterraneo
037112_014538,03715_01455,37.1,14.525,252.4,-94.7,0.51792,-0.1865,0.579,mediterraneo
037112_014562,03715_01455,37.1,14.55,306.1,-41.0,0.12561,-0.0917,0.7607,mediterraneo
